"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"ATP8B4",18.4871493919294,1.44971798863139,0.904236538317143,0.00189261681435202,0.348701541570335,FALSE
"PLXND1",253.992220629667,-0.432707780234608,0.254305435778814,0.00190339269416122,0.348701541570335,FALSE
"ZNF720",101.05889957959,0.533200733647416,0.314585219559049,0.00188506816001819,0.348701541570335,FALSE
"CPNE7",64.0503230597252,-0.00768069046639174,0.0317512023552455,0.00207923988233182,0.349464672826361,FALSE
"MPHOSPH8",1772.7714153311,0.197343349211999,0.109015014015776,0.00211298760862428,0.349464672826361,FALSE
"MPZL3",172.891447202744,-0.442589762093808,0.267479916598401,0.00204609120595582,0.349464672826361,FALSE
"MUS81",419.239445934645,0.247805469121238,0.14037036127334,0.0019685049079728,0.349464672826361,FALSE
"NNT",1186.276623939,-0.247200368363452,0.141861883824494,0.00204272177092951,0.349464672826361,FALSE
"TCF12",692.261643327424,0.280073467934473,0.163420128639378,0.00205570781251995,0.349464672826361,FALSE
"TDG",780.028009176498,-0.290774892134346,0.171507398024035,0.00208984770916923,0.349464672826361,FALSE
"DR1",1339.37907116628,0.202532056936336,0.11474255553283,0.00217737926067582,0.355181263508598,FALSE
"BDP1",1378.87238061814,0.265360654039234,0.167925208668976,0.00232265130369738,0.355640278038242,FALSE
"IL18RAP",648.179054066035,-0.42017972146052,0.266941429772142,0.00230712961240184,0.355640278038242,FALSE
"MALSU1",418.762760223532,-0.217170284839652,0.128303109361446,0.00231128688349988,0.355640278038242,FALSE
"PSMB5",590.713341214793,-0.233557059859934,0.140704981905706,0.00232952147186622,0.355640278038242,FALSE
"RHOB",141.497240530176,0.745643306212629,0.479041963924715,0.00224022366027859,0.355640278038242,FALSE
"SGPP1",424.869704141553,-0.38240114718246,0.246630550779299,0.00243009108486574,0.366297780235205,FALSE
"C14orf80",155.190068098257,0.335428997480661,0.218429445761548,0.0025497975976568,0.379537372411215,FALSE
"ARID5A",1380.59848383732,-0.297567744642544,0.202297434144097,0.00284908646858355,0.413742947169426,FALSE
"IL23A",167.380995713357,-0.0120846956793154,0.033820268521551,0.00284227539093911,0.413742947169426,FALSE
"RBM3",6226.54974170164,-0.200685077328985,0.119484386508647,0.00288762840752869,0.414287699721104,FALSE
"SLC15A4",424.645106090599,0.308220360547957,0.215678352620319,0.00294704057150909,0.417778084827741,FALSE
"CKAP2",484.514177432037,0.338732764151516,0.236237085407826,0.00302231424494854,0.423352145543067,FALSE
"KLHL26",120.991309294902,-0.0139003517255316,0.0349778359381425,0.00308471575173785,0.423352145543067,FALSE
"PRPF38B",1899.12955318334,0.182181039369256,0.132520136067086,0.00310038037595321,0.423352145543067,FALSE
"ZNF266",1428.85522477637,-0.289458314877959,0.209390464526241,0.00312856808933405,0.423352145543067,FALSE
"KLF3",3243.99241065958,-0.256736547758089,0.177139363723824,0.00318696978831626,0.426409395946855,FALSE
"C16orf48",20.9507433901328,0.76966665585583,0.641860056143469,0.00327671721678299,0.430115311663446,FALSE
"SAMD12",48.2555901348431,-0.63949088050493,0.52893588497999,0.00328690740354162,0.430115311663446,FALSE
"DARS",2229.3233082498,-0.167990451425385,0.111442923239821,0.00335104715568758,0.430448156879397,FALSE
"DPM1",861.554858341403,-0.204108252994845,0.145080652761601,0.00336174660646489,0.430448156879397,FALSE
"TGFBR2",2300.75459080958,-0.174576975064352,0.112587459786105,0.00342915409898152,0.434408159688,FALSE
"GALC",1032.41815448423,-0.0270971086475188,0.0503451223181079,0.00356091604538595,0.44635145545743,FALSE
"DCXR",1219.31603259711,0.220210775386824,0.159917155106774,0.0037124267666654,0.455253697276992,FALSE
"DIS3",746.376617468174,-0.0308590086201133,0.0579282973571292,0.00370447408142954,0.455253697276992,FALSE
"E2F5",13.8534353411784,-0.00712677694955959,0.0315438615570637,0.00378191575706574,0.455253697276992,FALSE
"VAMP1",705.928287652523,0.241373179633688,0.185549435339159,0.0037848602645635,0.455253697276992,FALSE
"IKZF1",3633.52083177956,-0.151416583743712,0.0937488521396218,0.00385857464505233,0.459479068732832,FALSE
"AHSA2",457.204027746484,0.268181124642369,0.248069215462798,0.00422834209757469,0.479066242095353,FALSE
"ANKRD32",448.141692467642,0.244318462747058,0.295633509094708,0.00494836645765271,0.479066242095353,FALSE
"BBC3",173.271128223662,0.288764019612283,0.277069773238543,0.00414972436166313,0.479066242095353,FALSE
"C19orf53",1509.72166257013,0.14101464694442,0.10158288201993,0.00474892011732063,0.479066242095353,FALSE
"C1orf228",209.605741087531,0.331516881160488,0.47560296588765,0.00484232900427459,0.479066242095353,FALSE
"C2orf18",889.668679910821,-0.178084285848244,0.143740641539529,0.00432011315957466,0.479066242095353,FALSE
"CALHM2",1118.60190802142,0.202700677288276,0.177369326354338,0.00451459264334253,0.479066242095353,FALSE
"CDC14A",779.783980140849,-0.229071941453688,0.24586437260286,0.00480821264765247,0.479066242095353,FALSE
"CSPP1",262.390525908693,0.301530277054047,0.265592646921253,0.00413048963122466,0.479066242095353,FALSE
