"","HC1","HC2","HC3","HC4","LTB1","LTB2","LTB3","LTB4","LTB5","LTB6","DS-TB1","DS-TB2","DS-TB3","DS-TB4","DS-TB5","DS-TB6","DR-TB1","DR-TB2","DR-TB3","DR-TB4"
"hsa-miR-3605-5p",4.93073733756289,3.73009646559547,4.67863534782274,5.23227701026829,5.34518344718767,5.27127625917593,4.97544676564096,3.78659636189081,4.88508622529017,4.72846476509253,4.52732060787705,4.72027846523333,4.60050764534579,5.33378150063115,4.81044310384517,3.58135124716878,4.90496571868403,4.82323984413102,4.20476675065461,4.95930648975966
"hsa-miR-361-3p",6.74065777162389,6.99469285458561,6.59305492166988,6.48976769700826,6.59976410307252,6.64270157183323,6.20496233054251,7.39917109381982,6.8059372931571,6.80167602925359,6.51475349843975,5.79493566280354,6.57015930163612,5.8877689486479,7.06371864015225,6.80889983925777,6.53434179481026,6.72696741670603,6.61456262282411,7.40352337579239
"hsa-miR-361-5p",6.79389588254888,8.01061202172265,6.75648960675997,6.9371089462026,6.9915218460757,6.7771566660045,6.90038381666693,8.22361561718727,7.80664628173213,7.6122050366949,7.09444722169991,6.5478199565777,6.85024935828633,7.24830712008724,7.40335294519078,7.40828727671226,6.47686768893309,6.47069954142369,6.44443516757309,7.68832025628797
"hsa-miR-3613-3p",4.99276843076892,3.45549162062847,4.75808993420181,4.53729606709084,5.01346225980656,4.91934008244201,4.52356195605701,3.62993940943954,4.98823022306046,5.00809242094872,4.52732060787705,4.41210404467757,4.27947129564447,5.15421053058834,4.41278152533848,4.26903314645524,4.16108148227718,4.82323984413102,3.43429461795993,4.89433274227769
"hsa-miR-3613-5p",4.20398416585599,4.38818953715608,4.67863534782274,4.27052894238072,4.64385618977472,3.75915583380027,4.29351763041742,3.92789645372882,4.12680770314203,4.09254574154357,4.13257684267001,4.64904056563445,3.65878273401283,4.06436554026363,3.77505054148317,3.82374936030827,4.90496571868403,4.49569516262407,4.1168637576909,3.87578006306849
"hsa-miR-3614-3p",4.79805051476751,4.48992821940518,4.90448409790142,5.18150015170461,5.18863829456139,4.77978500530113,4.89578731646331,4.48091134604775,5.59126052462153,4.50652577904312,4.94392132655349,5.03121873061072,4.41683974191283,5.08915913191124,5.25587835258279,4.47248777146274,4.84549005094437,3.8011586560937,4.20476675065461,5.08065766334523
"hsa-miR-3614-5p",5.10936055940423,4.03033607837096,4.50525580093216,4.61588707391606,4.91695427895322,4.62585493136806,4.89578731646331,4.38612115681485,5.13093086982645,4.62175885670973,3.71479501111816,4.32337006906127,4.34978987024187,5.27649666564036,4.97498811199193,4.09423606984577,4.71918344048179,4.07124781946144,3.43429461795993,5.08065766334523
"hsa-miR-3615",4.57288966842058,3.88752527074159,4.08065766334523,5.18150015170461,5.14689956034359,4.54163873443614,5.05093696522523,3.35614381022528,4.93734439215023,4.67638025546692,4.03913839390696,4.85249829878989,4.76394266044725,5.02103547951136,4.41278152533848,4.15461561132689,4.06004738366994,3.94204525991605,4.762880292917,4.60050764534579
"hsa-miR-362-3p",5.73606362787181,6.5630055530624,4.50525580093216,4.61588707391606,4.81403764753998,4.77978500530113,5.19140472885276,5.90737141382356,5.80477637795583,5.64789009105921,4.94392132655349,4.78816365703777,5.47961860846942,5.33378150063115,5.76234881564413,5.7839804136838,4.96162332828694,5.31505896631662,5.02680005934372,5.13791332208841
"hsa-miR-362-5p",5.87430516598223,6.99469285458561,6.3068819462727,6.35807972334892,6.01457846492289,6.17112674665207,6.26959425168337,6.73104743933735,6.52559910792231,6.72642254084614,6.51475349843975,6.89372623659722,6.59931779369823,6.37173309062267,6.4749227003798,6.66035250967092,6.58961369774735,6.37399614213124,6.86443379636562,7.10685079645022
"hsa-miR-363-3p",5.9387562614923,5.6238083477264,6.04745114041639,7.19041732545997,5.76048710181103,6.27854238244459,6.02923200313464,5.62497817956904,6.54272236185832,5.85049941375812,6.76937504934982,6.16992500144231,6.52544250601812,5.99842118872913,6.23687524536694,6.16812050459556,6.57152513094636,6.1586601753465,5.98002530023873,5.39403389536778
"hsa-miR-363-5p",5.1647058401828,4.58556349845569,4.59454854955035,5.07339181605292,4.81403764753998,4.98413359454098,4.97544676564096,3.25247621413522,5.34091827027212,4.67638025546692,4.3819754785573,5.3327079336406,4.27947129564447,4.94906796585291,4.29351763041742,3.82374936030827,4.84549005094437,4.58496250072116,4.28762004411207,4.51664555778096
"hsa-miR-365a-3p+hsa-miR-365b-3p",6.19790469702582,6.01457846492289,5.76977173924945,5.62497817956904,5.86764940601776,5.41953889151378,5.31903981556254,6.45532722030456,6.10998731853691,6.14832404248008,5.38577613826941,5.58225490835766,5.47961860846942,6.06781078378962,5.99050111136325,5.46368784220126,5.75728999237877,5.20711196120771,5.12018602753186,5.61146750023341
"hsa-miR-365b-5p",4.72683121703249,3.64385618977472,4.67863534782274,4.36457243229586,5.10391721075207,4.25625587320273,4.41345868800798,3.35614381022528,4.52105073690096,4.50652577904312,4.13257684267001,4.32337006906127,4.04526821513853,3.76447355099267,3.77505054148317,3.39231742277876,3.41278152533848,3.46727948045998,3.92314918047231,3.73552217729654
"hsa-miR-367-3p",5.36562255611334,4.58556349845569,3.47638168756724,4.53729606709084,4.75915583380027,5.16309613843601,4.62585493136806,3.92789645372882,5.48928602262588,5.09043004232162,4.22110372536788,4.12763327972587,3.12928301694497,5.08915913191124,4.62527048937469,3.6667565918848,4.16108148227718,4.58496250072116,3.81557542886257,4.23189316164533
"hsa-miR-369-3p",5.10936055940423,4.9136075118231,3.95233356636969,4.76234881564413,5.05918219921169,5.04657836662033,4.72137265947682,4.17472598770613,5.13093086982645,5.31251996747495,4.94392132655349,4.49505552836802,4.54163873443614,5.68229237143083,4.72082566608984,4.09423606984577,3.95233356636969,4.29939120612683,4.1168637576909,4.95930648975966
"hsa-miR-369-5p",4.72683121703249,4.15946772926677,4.59454854955035,4.36457243229586,4.58195375084882,4.70487196445635,4.29351763041742,3.54473265593262,4.12680770314203,4.50652577904312,3.93922657772821,4.32337006906127,3.86492897228979,5.15421053058834,4.29351763041742,2.77610398807316,4.25550073314839,4.40053792958373,4.1168637576909,4.60050764534579
"hsa-miR-3690",5.1647058401828,4.27798474729977,4.75808993420181,4.53729606709084,4.14486214291573,4.54163873443614,4.16349873228288,4.05658352836637,5.5579614268932,4.96532254836725,4.52732060787705,5.08618931310448,3.95791459863299,4.94906796585291,3.9429835981871,4.15461561132689,4.16108148227718,3.46727948045998,3.69932952567316,4.95930648975966
"hsa-miR-370-3p",4.99276843076892,4.799087306074,4.41074812818595,4.95698592461258,5.14689956034359,4.98413359454098,4.97544676564096,3.99367436175058,5.5579614268932,5.13010717865883,3.93922657772821,4.85249829878989,4.12763327972587,5.44228003525258,5.1906148602095,3.58135124716878,4.78345665436024,4.40053792958373,4.28762004411207,4.95930648975966
"hsa-miR-370-5p",4.20398416585599,4.09592441999854,4.30888505741176,4.36457243229586,4.51790555352995,4.54163873443614,4.72137265947682,3.54473265593262,4.7734689279052,4.01077983875324,2.9297909977186,3.90207357931074,3.65878273401283,4.31324585178756,4.09339115325301,3.17632277264046,3.70708299177171,2.75488750216347,2.68929916053589,4.12267271882414
"hsa-miR-371a-5p",5.69932952567316,5.08618931310448,4.97269265400426,5.28169825009883,5.38162946703366,5.16309613843601,4.97544676564096,5.07510472220949,5.83289001416474,5.87381319835909,3.93922657772821,4.64904056563445,4.12763327972587,6.06781078378962,4.85349670370232,4.88313201565728,4.96162332828694,5.09000652990382,3.69932952567316,5.57076649652761
"hsa-miR-371b-5p",5.58285703484424,4.9500017490835,4.19927972133662,4.4535175792155,4.70265754339091,4.91934008244201,4.02059109477325,4.98048235553826,5.41683974191283,5.34660237529899,4.3037807481771,4.85249829878989,4.04526821513853,5.84899843040002,5.122258567812,4.84699468696557,3.70708299177171,4.29939120612683,3.81557542886257,4.60050764534579
"hsa-miR-372-3p",5.05224198118114,4.799087306074,3.81044310384517,4.27052894238072,4.86641348112345,4.85149920246126,4.02059109477325,3.99367436175058,5.03738222200308,5.13010717865883,3.83187724119167,3.90207357931074,4.12763327972587,5.72574115650395,4.67412163263239,4.6507645591169,4.16108148227718,4.18982455888002,3.81557542886257,4.60050764534579
"hsa-miR-373-3p",4.48928602262588,4.71753934339116,4.50525580093216,4.36457243229586,4.81403764753998,4.25625587320273,3.68369645430652,4.05658352836637,5.03738222200308,4.62175885670973,3.71479501111816,4.22881869049588,3.86492897228979,4.94906796585291,4.97498811199193,4.47248777146274,3.83491342970104,4.49569516262407,3.81557542886257,4.89433274227769
"hsa-miR-374a-3p",5.1647058401828,4.43962313755712,4.97269265400426,4.76234881564413,4.37989816352469,5.37190729759515,4.97544676564096,3.71039319217052,4.93734439215023,5.09043004232162,3.58856473740135,4.41210404467757,4.20554891117303,5.21684284283726,4.85349670370232,4.15461561132689,4.78345665436024,4.74792441623844,3.81557542886257,4.95930648975966
"hsa-miR-374a-5p",9.9619705333845,10.9066200649253,10.0624644451369,9.50446149653458,9.53892609959194,9.01268040206388,10.0640556034889,10.993009124176,10.3490379021209,10.2324329196037,10.1055811812774,9.53420559697357,10.2404932238768,9.89134323434137,10.4228321767412,10.5546272207164,9.61249994573944,9.85376178890792,10.1683336530101,9.13455466816291
"hsa-miR-374b-5p",6.43995551747816,7.20427768490503,6.3068819462727,6.26303440583379,6.46988597627446,5.75355105460065,5.49185309632967,7.84962402992454,6.73335434061383,6.5915597458278,6.61559285651096,6.24431625989121,6.16510798514454,5.96254902292306,6.82629424549963,6.88227621585368,5.90977310414164,6.51664555778096,5.79415589787641,6.94004926238952
"hsa-miR-374c-5p",4.48928602262588,4.38818953715608,5.42559357765306,3.67355642399014,4.30597052098439,4.62585493136806,4.41345868800798,3.99367436175058,4.65306001710456,4.24412594328373,2.70265754339091,4.22881869049588,3.65878273401283,4.62058641045188,3.36457243229586,4.26903314645524,4.25550073314839,3.8011586560937,3.43429461795993,4.60050764534579
"hsa-miR-375",4.57288966842058,4.22032995487956,2.41683974191283,4.36457243229586,4.14486214291573,3.90014226035982,3.24184018356467,3.99367436175058,4.45022149589718,4.24412594328373,3.29572302453997,3.77399632511117,3.54349588342577,4.31324585178756,4.09339115325301,3.6667565918848,3.41278152533848,3.94204525991605,3.69932952567316,4.60050764534579
"hsa-miR-376a-2-5p",5.36562255611334,4.75862298244024,4.50525580093216,4.4535175792155,5.05918219921169,4.45285896471381,4.02059109477325,3.54473265593262,5.13093086982645,5.05006629830629,4.3037807481771,3.90207357931074,3.65878273401283,5.92576211367192,5.15663931069209,4.15461561132689,3.70708299177171,3.64385618977472,4.28762004411207,4.51664555778096
"hsa-miR-376a-3p",5.10936055940423,4.75862298244024,5.51947900230724,5.58646452588639,6.2502036564993,5.89530262133331,5.37885838327003,5.32589006103978,5.13093086982645,5.31251996747495,4.45680614923047,5.03121873061072,4.86344293434804,5.33378150063115,5.54442356218942,4.69265037003553,5.39300425689832,5.14974711950468,4.36597242759338,4.82629424549963
"hsa-miR-376b-3p",4.09508049190141,4.22032995487956,4.30888505741176,4.82984955984469,5.10391721075207,5.32228872357088,5.05093696522523,3.85897561429202,5.21839371107679,4.38128337250378,3.45022149589718,4.72027846523333,3.86492897228979,4.70984201927331,4.41278152533848,3.58135124716878,4.58014548442338,4.74792441623844,3.81557542886257,4.00450139223494
"hsa-miR-376c-3p",4.86591881455221,4.38818953715608,4.41074812818595,4.69097573834328,3.96439863220318,4.25625587320273,4.29351763041742,4.17472598770613,4.93734439215023,4.38128337250378,3.83187724119167,4.72027846523333,3.65878273401283,5.15421053058834,4.46858331700683,3.82374936030827,3.95233356636969,4.18982455888002,3.69932952567316,4.12267271882414
"hsa-miR-376c-5p",4.30524096595448,4.27798474729977,4.75808993420181,4.06004738366994,4.75915583380027,4.45285896471381,4.97544676564096,3.25247621413522,5.03738222200308,4.56559717585422,4.13257684267001,4.85249829878989,2.76977173924945,5.15421053058834,4.01970191444255,3.6667565918848,3.95233356636969,4.07124781946144,3.28095631383106,3.57893871309339
"hsa-miR-377-3p",5.77188557851537,5.01970191444255,5.47346223623528,4.95698592461258,5.14689956034359,5.32228872357088,5.25663329505992,5.04439411935845,5.96555343498708,5.13010717865883,5.18150015170461,5.46303385531749,4.54163873443614,5.99842118872913,5.22380865860602,5.01970191444255,4.90496571868403,5.20711196120771,4.92694824794977,4.60050764534579
"hsa-miR-378b",5.26865895502767,4.48992821940518,4.90448409790142,4.53729606709084,4.96624587322494,4.85149920246126,4.62585493136806,4.69432306012539,5.08491465976794,4.62175885670973,4.3037807481771,4.85249829878989,4.65706830120158,5.49345520092618,4.41278152533848,4.03121873061072,3.95233356636969,3.8011586560937,2.91456452349394,4.23189316164533
"hsa-miR-378c",4.39985467357243,3.73009646559547,4.08065766334523,3.81455042346181,3.96439863220318,4.25625587320273,4.41345868800798,3.45285896471381,3.93262815702213,4.09254574154357,4.22110372536788,4.41210404467757,2.96162332828694,4.70984201927331,3.5837597536395,2.92219784839637,4.25550073314839,3.8011586560937,2.91456452349394,4.51664555778096
"hsa-miR-378d",5.80683958179819,4.63052196347164,4.08065766334523,4.76234881564413,5.01346225980656,5.04657836662033,4.97544676564096,4.65420637794429,5.17512534965772,4.56559717585422,4.45680614923047,4.85249829878989,3.65878273401283,5.72574115650395,4.72082566608984,4.60821785302146,4.06004738366994,4.96301164759943,3.81557542886257,4.82629424549963
"hsa-miR-378e",1.22650852980868,1,1.29278174922785,1.20789285164133,1.02856915219677,1.25701061820602,1.4276061727819,1,1.0703893278914,1,1.0703893278914,1.18269229751619,1,1.36176835941915,1,1,1.14404636961671,1.28688114778816,1.06350294230616,1.24488705912353
"hsa-miR-378f",5.31795521831244,5.24069594421251,5.80761252317263,5.5465858290081,5.55182359572126,5.92860719930895,5.82883464946806,4.56985560833095,5.26040209302579,5.50493813164961,4.72082566608984,5.656782364219,4.76394266044725,6.03364324351038,5.51790555352995,4.73281187208294,5.16952419715,5.68116812041669,4.64270157183323,4.75488750216347
"hsa-miR-378g",6.29975751183932,5.79311555527435,6.52669484554198,6.13463167144765,6.53636379239547,6.25247621413522,6.50287157457414,6.06888573730101,5.86021792474585,5.82654848729092,6.161686174584,5.89044669267991,6.36492255850577,6.31596466980603,6.30012372456901,5.96370530657948,6.22110372536788,6.53915881110803,6.2309330930394,5.99887245399427
"hsa-miR-378h",4.65191274464578,4.674686619928,5.03782146543497,4.53729606709084,5.26903314645524,4.77978500530113,4.02059109477325,4.80838505065609,4.71424551766612,5.13010717865883,4.3037807481771,4.22881869049588,4.41683974191283,5.21684284283726,4.29351763041742,4.56437816856506,4.90496571868403,4.58496250072116,4.28762004411207,4.75488750216347
"hsa-miR-378i",6.2240016741981,6.5033487351675,6.52669484554198,6.51048727046873,6.81557542886257,5.99322146736894,6.58150189667979,6.55673594791453,5.93993176472761,6.1673177809466,6.20554891117303,5.92100780045222,6.47913353307985,6.28706590735054,6.56788004205273,6.55213110825378,6.12453492852952,6.09929520433777,6.58210433746144,6.46890909211059
"hsa-miR-379-5p",5.54194842533373,5.32589006103978,6.01547080763938,5.80451826988807,5.8414699994658,5.96139181179108,5.6940444130862,4.94766615679601,5.83289001416474,4.96532254836725,5.30742852519225,5.58225490835766,5.31360865703049,5.8877689486479,4.85349670370232,4.80992886572143,5.58646452588639,5.72109918870718,5.44294349584873,5.29719141656586
"hsa-miR-380-3p",5.1647058401828,4.58556349845569,5.60792206726114,4.95698592461258,5.14689956034359,5.32228872357088,4.81147103052984,4.52606881166759,5.08491465976794,5.24222139509837,5.09127669436522,4.49505552836802,4.71149490665009,5.84899843040002,4.85349670370232,3.89627184880738,4.58014548442338,5.20711196120771,4.81966818349646,5.02103547951136
"hsa-miR-381-3p",5.31795521831244,4.58556349845569,4.50525580093216,4.36457243229586,4.86641348112345,4.54163873443614,3.86195536414487,4.52606881166759,5.13093086982645,5.05006629830629,4.3819754785573,4.32337006906127,3.54349588342577,5.44228003525258,4.85349670370232,4.69265037003553,3.41278152533848,4.40053792958373,3.81557542886257,4.95930648975966
"hsa-miR-381-5p",5.1647058401828,3.88752527074159,5.47346223623528,4.76234881564413,4.81403764753998,5.55397480823747,5.64587455030903,3.78659636189081,5.08491465976794,5.09043004232162,4.72082566608984,5.23916887866545,3.86492897228979,5.21684284283726,4.35402893805439,3.96532254836725,4.25550073314839,5.02768487693716,4.97773784924282,4.82629424549963
"hsa-miR-382-3p",3.70818723602071,4.03033607837096,4.90448409790142,4.89481776330794,5.10391721075207,5.04657836662033,5.12267271882414,3.35614381022528,4.88508622529017,4.31469652565629,4.83642913116165,4.85249829878989,4.27947129564447,4.62058641045188,3.77505054148317,3.89627184880738,4.25550073314839,5.02768487693716,4.20476675065461,4.67976157351685
"hsa-miR-382-5p",5.05224198118114,4.58556349845569,4.83289001416474,4.36457243229586,5.10391721075207,4.45285896471381,4.29351763041742,4.52606881166759,4.88508622529017,4.44559429134118,3.93922657772821,5.08618931310448,4.20554891117303,5.33378150063115,4.57470704641555,4.60821785302146,3.70708299177171,4.58496250072116,4.0232553523003,5.08065766334523
"hsa-miR-383-5p",2.94485844580754,4.03033607837096,4.30888505741176,4.27052894238072,4.75915583380027,4.45285896471381,4.16349873228288,3.1407786557828,4.2149019101607,4.44559429134118,3.71479501111816,3.47767732756531,4.12763327972587,4.52544250601812,4.09339115325301,2.61353165291793,3.70708299177171,3.94204525991605,3.10936055940423,4.23189316164533
"hsa-miR-384",4.86591881455221,4.09592441999854,4.97269265400426,4.82984955984469,5.30742852519225,4.54163873443614,5.05093696522523,3.85897561429202,5.03738222200308,4.87528859822269,4.3037807481771,4.97407036702403,4.48091134604775,4.70984201927331,4.46858331700683,3.89627184880738,4.71918344048179,4.82323984413102,4.1168637576909,4.23189316164533
"hsa-miR-3916",4.86591881455221,4.33413917883824,3.47638168756724,3.51727569320958,4.58195375084882,4.54163873443614,3.86195536414487,3.1407786557828,4.12680770314203,4.01077983875324,3.71479501111816,3.30451104180995,4.12763327972587,4.31324585178756,3.9429835981871,3.48928602262588,3.70708299177171,3.46727948045998,2.91456452349394,3.73552217729654
"hsa-miR-3918",4.57288966842058,3.55336050333533,4.19927972133662,4.36457243229586,4.58195375084882,4.25625587320273,4.97544676564096,3.45285896471381,5.03738222200308,4.31469652565629,3.58856473740135,4.57410150808939,3.95791459863299,5.08915913191124,4.22958792274065,3.28835856219366,4.42693561964834,4.40053792958373,3.57288966842058,4.00450139223494
"hsa-miR-3928-3p",5.69932952567316,4.98504496225347,4.75808993420181,4.76234881564413,5.22958792274065,4.98413359454098,4.16349873228288,4.65420637794429,5.83289001416474,5.27798474729977,3.83187724119167,4.64904056563445,4.76394266044725,5.54318652456517,4.89481776330794,4.80992886572143,4.58014548442338,4.18982455888002,4.92694824794977,5.08065766334523
"hsa-miR-3934-5p",4.72683121703249,4.22032995487956,5.15946772926677,5.37538702682888,5.48607074373567,5.46564802598228,4.81147103052984,3.85897561429202,5.08491465976794,4.67638025546692,4.22110372536788,4.85249829878989,4.48091134604775,4.79441586635011,4.29351763041742,3.89627184880738,5.06953032516231,4.58496250072116,4.762880292917,4.12267271882414
"hsa-miR-409-3p",4.30524096595448,3.73009646559547,4.30888505741176,3.9429835981871,4.91695427895322,4.25625587320273,4.41345868800798,3.85897561429202,4.29792505250381,3.83086375675176,3.45022149589718,4.22881869049588,3.41818994794577,4.06436554026363,3.68257329734758,2.61353165291793,3.56803210477128,3.94204525991605,3.57288966842058,4.33342373372519
"hsa-miR-409-5p",3.17791779219584,3.35049724708413,4.75808993420181,4.27052894238072,4.37989816352469,4.98413359454098,3.86195536414487,3.54473265593262,4.12680770314203,4.24412594328373,3.71479501111816,4.41210404467757,3.41818994794577,3.92219784839637,2.95791459863299,2.92219784839637,3.70708299177171,4.29939120612683,3.69932952567316,3.73552217729654
"hsa-miR-410-3p",5.21761848535105,4.33413917883824,4.67863534782274,5.01613970265525,5.14689956034359,5.21839371107679,5.31903981556254,4.38612115681485,5.21839371107679,4.87528859822269,5.22496636500027,4.72027846523333,3.95791459863299,4.79441586635011,4.85349670370232,4.26903314645524,4.90496571868403,5.46336088581666,4.64270157183323,4.67976157351685
"hsa-miR-411-5p",5.1647058401828,5.50716034911752,5.15946772926677,5.62497817956904,5.51916444980607,5.32228872357088,5.64587455030903,4.33628338786443,5.5579614268932,5.77768271707355,4.72082566608984,5.69265037003553,4.86344293434804,5.68229237143083,4.76659516172927,4.6507645591169,5.06953032516231,4.96301164759943,4.36597242759338,5.13791332208841
"hsa-miR-412-3p",5.41176518500698,3.73009646559547,4.90448409790142,4.95698592461258,5.18863829456139,5.71561885907482,4.72137265947682,3.92789645372882,5.08491465976794,5.20593983247088,4.3819754785573,5.03121873061072,4.27947129564447,5.5909612413426,5.01301553583926,4.15461561132689,4.50589092972996,5.02768487693716,4.44028782084042,4.51664555778096
"hsa-miR-421",5.970163424661,6.76977173924945,5.47346223623528,6.38076407498511,6.23035674505615,6.22573765346606,6.02923200313464,6.75982162136153,6.36194377373524,6.34553831007001,6.04592343960255,6.16992500144231,5.7371459197762,6.34411833452143,6.15360269614038,6.0457050645108,6.26697389152185,5.90544717873885,5.76553474636298,6.44642166708267
"hsa-miR-422a",1.22650852980868,1,1.29278174922785,1.20789285164133,1.02856915219677,1.25701061820602,1.4276061727819,1,1.0703893278914,1,1.0703893278914,1.18269229751619,1,1.36176835941915,1,1,1.14404636961671,1.28688114778816,1.06350294230616,1.24488705912353
"hsa-miR-423-3p",5.49984588708321,5.87061131304455,5.7309116243181,6.16128307454201,6.10475598696226,6.19869058566892,5.87135084063403,6.50127989850703,5.68678063494857,5.89699834233891,5.66192057913509,6.03694284479826,5.76314595814948,5.5909612413426,6.17072627613155,5.94673086014031,6.02103547951136,6.1586601753465,5.90327934205614,5.90303827011291
"hsa-miR-423-5p",6.19790469702582,7.34020617991171,6.35860724911781,6.4032677223393,6.76115227543197,6.601993581249,6.02923200313464,6.79714271076559,6.73335434061383,7.03793125540046,6.98572811041913,6.31487775736821,6.89796643164945,6.55197736018086,6.44724856860178,6.79947591080117,6.26697389152185,6.1872530855823,6.2098432305255,6.75141016006437
"hsa-miR-424-5p",8.3818457339607,7.24859175953591,7.92332748541919,7.17751920259781,6.45285896471381,7.50882476879719,8.41422011628356,7.63423022583057,6.79181407116183,7.13811817761461,8.31582885052478,7.79187917325975,8.41053615107146,7.37677657188298,7.95390541512611,8.61242622412973,8.47455772292517,8.24935052362723,9.32107124030295,7.30715526161706
"hsa-miR-425-5p",5.69932952567316,6.12969515665378,5.69125497865014,6.0232553523003,5.89311947583592,5.75355105460065,5.43662826729284,6.78790255939143,5.91384682426304,5.53480866123175,6.11644793551166,6.14425035619052,6.04330075436418,5.5909612413426,6.37556079316946,6.19711838004716,5.82017896241519,5.93946167836279,5.90327934205614,6.3037807481771
"hsa-miR-4284",2.66902676550963,3.96069703930431,4.75808993420181,4.69097573834328,4.64385618977472,5.16309613843601,4.02059109477325,3.45285896471381,4.45022149589718,3.83086375675176,3.71479501111816,3.63343121035563,3.41818994794577,5.08915913191124,4.09339115325301,4.09423606984577,3.41278152533848,3.26603689399532,3.10936055940423,4.00450139223494
"hsa-miR-4286",5.45647762935182,5.43229133824778,6.01547080763938,5.28169825009883,5.45220004940622,5.59604063267114,5.19140472885276,5.8008998999203,5.59126052462153,5.47476049957678,5.78267065867701,5.37747084284965,5.31360865703049,5.99842118872913,5.62087961135541,5.66419836929191,5.69125497865014,5.46336088581666,5.29057185085208,5.90303827011291
"hsa-miR-429",4.09508049190141,4.09592441999854,4.41074812818595,3.51727569320958,4.30597052098439,4.70487196445635,4.41345868800798,3.71039319217052,4.45022149589718,3.09761079662642,3.1243281350022,4.49505552836802,2.76977173924945,4.31324585178756,3.9429835981871,3.82374936030827,3.56803210477128,4.49569516262407,3.10936055940423,4.33342373372519
"hsa-miR-431-5p",4.79805051476751,3.23878685958712,3.47638168756724,3.67355642399014,3.64154602908752,3.75915583380027,3.47897180503294,3.71039319217052,4.45022149589718,4.01077983875324,3.45022149589718,4.41210404467757,2.28688114778816,5.02103547951136,4.29351763041742,3.74738739965272,3.56803210477128,1.28688114778816,2.42223300068305,3.87578006306849
"hsa-miR-432-5p",4.99276843076892,4.27798474729977,5.15946772926677,4.82984955984469,5.10391721075207,5.46564802598228,4.62585493136806,4.1168637576909,4.52105073690096,3.92314918047231,4.45680614923047,5.23916887866545,4.91073266190291,5.49345520092618,4.67412163263239,3.96532254836725,4.71918344048179,4.89481776330794,4.20476675065461,5.02103547951136
"hsa-miR-433-3p",4.20398416585599,3.88752527074159,5.15946772926677,5.18150015170461,5.18863829456139,4.98413359454098,5.64587455030903,3.92789645372882,4.45022149589718,4.67638025546692,4.22110372536788,4.57410150808939,4.27947129564447,4.31324585178756,4.41278152533848,3.74738739965272,4.90496571868403,4.66902676550963,4.20476675065461,4.00450139223494
"hsa-miR-433-5p",4.79805051476751,4.5385381636298,4.97269265400426,4.76234881564413,5.55182359572126,5.27127625917593,4.29351763041742,4.33628338786443,5.21839371107679,4.96532254836725,4.52732060787705,4.22881869049588,4.27947129564447,5.27649666564036,4.57470704641555,3.96532254836725,4.50589092972996,4.40053792958373,3.69932952567316,4.51664555778096
"hsa-miR-4421",4.39985467357243,3.35049724708413,4.30888505741176,5.18150015170461,4.64385618977472,4.85149920246126,3.47897180503294,3.35614381022528,3.82578562746479,3.7311832415722,4.03913839390696,4.41210404467757,3.41818994794577,3.58616424593091,3.68257329734758,3.48928602262588,4.42693561964834,3.64385618977472,3.57288966842058,4.89433274227769
"hsa-miR-4425",4.48928602262588,4.71753934339116,4.50525580093216,4.36457243229586,4.30597052098439,4.35825558670513,4.89578731646331,3.92789645372882,5.21839371107679,4.44559429134118,4.3819754785573,4.57410150808939,4.48091134604775,5.02103547951136,4.16269343221124,3.96532254836725,3.24031432933371,4.49569516262407,3.81557542886257,4.12267271882414
"hsa-miR-4431",4.48928602262588,4.63052196347164,4.83289001416474,3.9429835981871,4.45088131527337,4.25625587320273,4.16349873228288,3.99367436175058,4.88508622529017,4.96532254836725,4.45680614923047,4.41210404467757,4.12763327972587,5.08915913191124,4.52293456094346,4.09423606984577,4.34340782229781,4.66902676550963,3.69932952567316,4.82629424549963
"hsa-miR-4435",4.65191274464578,4.43962313755712,4.30888505741176,3.81455042346181,4.75915583380027,3.90014226035982,3.68369645430652,3.25247621413522,4.71424551766612,4.50652577904312,3.71479501111816,3.63343121035563,3.54349588342577,5.15421053058834,4.09339115325301,4.32264926213102,4.25550073314839,4.49569516262407,3.28095631383106,4.33342373372519
"hsa-miR-4443",7.42046555911446,6.631686366312,8.47435491776846,8.60899400223791,8.3464694100565,8.63695082123511,8.23136520297717,6.75020450927987,7.25285462595139,6.99582367063417,8.9644563943012,8.44985021484147,7.54024430213427,7.33521168170579,7.80361452783102,7.57243496598233,8.68369645430652,8.19377174339668,7.4631973798335,7.69787110035057
"hsa-miR-4448",4.48928602262588,4.09592441999854,2.76341157447001,4.16912328147676,4.58195375084882,4.35825558670513,4.72137265947682,3.78659636189081,4.83035674741922,4.31469652565629,4.13257684267001,4.57410150808939,3.65878273401283,4.94906796585291,3.5837597536395,3.6667565918848,3.04264433740849,3.64385618977472,4.1168637576909,4.42827641439251
"hsa-miR-4451",5.49984588708321,5.11852584893567,4.41074812818595,4.36457243229586,4.58195375084882,5.16309613843601,4.52356195605701,4.61235249875266,5.88728155166999,4.77925972037238,4.03913839390696,4.32337006906127,3.65878273401283,6.03364324351038,5.25587835258279,4.60821785302146,4.06004738366994,3.8011586560937,4.51096191927738,5.86962468620432
