"","GSM3137414","GSM3137423","GSM3137426","GSM3137430","GSM3137432","GSM3137433","GSM3137434","GSM3137439","GSM3137440","GSM3137448","GSM3137449","GSM3137451","GSM3137454","GSM3137456","GSM3137461","GSM3137462","GSM3137465","GSM3137467","GSM3137469","GSM3137473","GSM3137475","GSM3137477","GSM3137479","GSM3137480","GSM3137487","GSM3137489","GSM3137494","GSM3137502","GSM3137503","GSM3137504","GSM3137508","GSM3137512","GSM3137516","GSM3137518","GSM3137519","GSM3137529","GSM3137532","GSM3137536","GSM3137539","GSM3137540","GSM3137542","GSM3137544","GSM3137549","GSM3137550","GSM3137553","GSM3137557","GSM3137558","GSM3137560","GSM3137567","GSM3137568","GSM3137570","GSM3137577","GSM3137579","GSM3137581","GSM3137584","GSM3137585","GSM3137587","GSM3137588","GSM3137590","GSM3137603","GSM3137610","GSM3137613","GSM3137617","GSM3137618","GSM3137623","GSM3137624","GSM3137626","GSM3137635","GSM3137636","GSM3137638","GSM3137641","GSM3137644","GSM3137645","GSM3137646","GSM3137647","GSM3137648","GSM3137651","GSM3137652","GSM3137655","GSM3137657","GSM3137658","GSM3137660"
"GSM3137508",0.941793299322539,0.956237436229924,0.942424159246496,0.952633622306812,0.930343059071172,0.971058260957197,0.947438594937908,0.939659255253569,0.935861331398998,0.940551834266836,0.941289644891137,0.967511667839396,0.973420174169037,0.980897548169315,0.967525608291688,0.9396260215294,0.960707098671905,0.940989210901768,0.974610628225436,0.9651177794332,0.953642216560379,0.977461325107704,0.952506884773198,0.971314742598414,0.905417329112273,0.949618535961326,0.97700308451751,0.961418127992467,0.967541684458816,0.968822965402779,1,0.964249058744059,0.973323670069749,0.959399307300845,0.955888821840669,0.963927852884275,0.953891970986428,0.959560089206889,0.959423998273557,0.967884255820812,0.943647200916342,0.962018282306602,0.952070214970538,0.951137645725357,0.961852981327631,0.972745905401957,0.938653892196969,0.936785239679698,0.964290486343944,0.944616771732422,0.981706521187488,0.893527780294608,0.969834131592093,0.974902754720715,0.949387926870383,0.920959340624094,0.948739344548439,0.976806636478727,0.966777797080088,0.963454885111475,0.948718084495963,0.953681813755814,0.960189991384147,0.961682371701604,0.942141828937524,0.93981142951367,0.965012159409288,0.968219903029933,0.953876797487481,0.958546833843466,0.936642413716589,0.949136492409494,0.941309245056503,0.954409869717274,0.943085868295471,0.902294632457394,0.862841235170101,0.891333934687042,0.936475999309369,0.963721985001412,0.972082127647369,0.95156366350508
"GSM3137512",0.948197888364615,0.950190877148414,0.928430887795259,0.947240232347979,0.935090810013751,0.965739383503349,0.950733789985357,0.947603802424482,0.946982873694988,0.94757113872595,0.933825035160021,0.962327631681779,0.974135382146601,0.974312361241281,0.972635862246534,0.942140701292806,0.9591972140345,0.936382561741421,0.964351654349246,0.955533093870603,0.950874753761565,0.963535565343054,0.960657546283545,0.96590187683973,0.90754257011087,0.944722809313575,0.971926683209152,0.970842010652509,0.971844319395239,0.967084012773613,0.964249058744059,1,0.971861616687203,0.95442722685272,0.948783372597021,0.959061653564098,0.947399505158525,0.960576944918369,0.964438581542917,0.958771940486361,0.947327003156767,0.961072941594839,0.948120260278245,0.932141318249997,0.961578236499697,0.972887817805789,0.933967312309543,0.926055978989506,0.97062556977499,0.935037826677226,0.971127790305032,0.892989206015856,0.973363532017659,0.964177834042284,0.944597962128061,0.920747388376634,0.953701277982867,0.969406507562536,0.963894899807819,0.972027223341679,0.935604939504403,0.941774212269034,0.953394077241417,0.94795359147437,0.93031821508672,0.935058227601784,0.953436274075293,0.969140359238848,0.949146491186796,0.953853901043838,0.938898982205136,0.955097384675855,0.930471853775396,0.945999192633896,0.945551707676209,0.903284060448775,0.861971072413964,0.887361497709298,0.931798767590098,0.973639693299709,0.968617566973166,0.952873113119359
"GSM3137516",0.951996301083118,0.962002950914044,0.935709712501596,0.944180399403753,0.919638935468953,0.97386106602184,0.963736818945783,0.957788377173435,0.933353874902188,0.952232869877239,0.941415367214769,0.972166349916208,0.975556138396308,0.977037660418594,0.972572234327714,0.956348038762425,0.971250027017523,0.951850871804262,0.976681127963612,0.960577422597351,0.942861443367906,0.971030155461881,0.954339758439278,0.974448253118124,0.883675581724946,0.960511559622489,0.980123860006294,0.975250201417267,0.968956293071081,0.963339891054926,0.973323670069749,0.971861616687203,1,0.964780446139574,0.953464124991363,0.954117770123425,0.958815600599892,0.957145554683555,0.969007797164214,0.96941578208363,0.958242903430865,0.965632401349928,0.953205858924292,0.957886871932626,0.96243881363309,0.970399825547943,0.925602707738039,0.929520036246285,0.974700978930432,0.936596011572473,0.98020094145028,0.902228390436815,0.974601792199347,0.979174860269906,0.951090527044923,0.904799886573771,0.944276643467517,0.970749635603428,0.961145765414463,0.97462787727239,0.941253999814511,0.938575071437462,0.945825371926058,0.945043202807332,0.934488420671761,0.933467476128013,0.950022375298994,0.969642026186242,0.935274145307978,0.95292233267112,0.928481447564047,0.934731742002078,0.920995090384629,0.94113230639319,0.940383186908447,0.888371704063701,0.845202011440156,0.876149981763813,0.929941290089462,0.975349354393909,0.981156335673112,0.956108340660474
"GSM3137518",0.964586952370586,0.972403575474361,0.958902211658189,0.957591418320536,0.92987754160962,0.970188870940193,0.972300221492877,0.963293863931971,0.937779638589828,0.946273283536383,0.95695555705282,0.976943357032059,0.963819839103584,0.963795068538312,0.959357644102527,0.965669484388649,0.964731422655979,0.97222660247183,0.969310201258679,0.950130009853255,0.935162174798797,0.965732086619848,0.960149733991281,0.961013303459211,0.894226411571636,0.964825246068698,0.962664555370297,0.964553051523756,0.947381796887025,0.943196800186447,0.959399307300845,0.95442722685272,0.964780446139574,1,0.956906859128007,0.943861773615356,0.972283947378705,0.970517122948882,0.962034738272949,0.964961880153846,0.973546924847786,0.969972520695806,0.973459987254496,0.948287000811143,0.958205379104444,0.952021986807197,0.941992550364587,0.950190893162001,0.972299101758944,0.952882982230734,0.965865493062787,0.935703271995292,0.95273862138291,0.970924362300864,0.96079142575034,0.911972354438905,0.934785979778815,0.969396612966572,0.966395242943195,0.964579091913553,0.961719876041474,0.94200604471595,0.956514024059722,0.946144624651816,0.937454947654075,0.955803322578768,0.94601987760392,0.971145698684856,0.934897835409839,0.959686936931724,0.935634607305403,0.93603794512092,0.935835656548617,0.944366243097513,0.93843257513018,0.917601638394458,0.872984623466195,0.899393131000951,0.949151630626116,0.964407950505525,0.965507439038279,0.973783831782499
"GSM3137519",0.946407834957718,0.955054438646795,0.952930391427812,0.951475704627167,0.930716282026325,0.962070367633557,0.94005131610294,0.931727585000651,0.956918693035955,0.935126375923351,0.938627115642499,0.960949300130079,0.954868912797773,0.953825669967708,0.945436374686072,0.939744994659247,0.940013176296979,0.953747540697255,0.960416919380598,0.961454544045237,0.943632119103417,0.961618073906399,0.942210030697333,0.955496480471115,0.904464070789397,0.952230368946154,0.956994791464659,0.943387785133896,0.934109580213483,0.934048049686362,0.955888821840669,0.948783372597021,0.953464124991363,0.956906859128007,1,0.950155649553467,0.955654743735676,0.963867162312557,0.950170339050349,0.958984455594115,0.946449479511378,0.96439089891303,0.955427644162144,0.946132459179938,0.960070530058405,0.942347199698239,0.94048345441707,0.947575936577221,0.956633157642717,0.949739420483388,0.952524425219467,0.914639372154818,0.956949220004116,0.962044382269728,0.955677685605398,0.915168833764015,0.944223178020959,0.964449975462448,0.96459071420702,0.945759527776522,0.953873760280885,0.948538202177436,0.948625092760236,0.960612824443145,0.943263046998906,0.945622934710337,0.955503060303392,0.958722187123118,0.957066956321733,0.961739951136656,0.933264709064749,0.94376646242638,0.942590070226819,0.954731811115547,0.949737825894446,0.91753164924315,0.873113809897636,0.910317825331148,0.942410887493501,0.95076295105306,0.960634482137223,0.952257819932234
"GSM3137529",0.93451169612463,0.941489990008236,0.930270592965979,0.946411883645472,0.936013116779484,0.954096765269687,0.933130817124002,0.929789103894042,0.945783156643814,0.943504517155411,0.929382917925468,0.954509630159004,0.958891151415253,0.966273635011929,0.959702151556184,0.929885170955191,0.948946055124989,0.924210326542455,0.95594287736962,0.954302757517886,0.958762387464792,0.961209752197016,0.945675863956114,0.952658430473612,0.914222011017216,0.935180672231231,0.959187572991145,0.947842360342645,0.958658903112625,0.96031223856714,0.963927852884275,0.959061653564098,0.954117770123425,0.943861773615356,0.950155649553467,1,0.939306470521125,0.953244318622036,0.946040246468045,0.949461320514371,0.932720538400478,0.945553863909392,0.942871831552155,0.924908157535216,0.958046268170886,0.963086022144211,0.93828707221475,0.935343907860051,0.953683662192732,0.938573662705742,0.96321645806004,0.884168047239795,0.958829852776217,0.954753216585565,0.9414672124225,0.925840905738769,0.953754582813864,0.963783984997451,0.957701568305114,0.954306691613413,0.933430452521368,0.951428323460734,0.95444154960974,0.965197820925587,0.929762483026676,0.933091558036685,0.965254652281861,0.95704814856753,0.949881302633,0.947476678464202,0.936711670892304,0.947589147838248,0.938941683432662,0.946147258478497,0.948331436621713,0.906743485549479,0.87380390901872,0.906141582304768,0.931402475398422,0.954993224131496,0.956532443237995,0.943496892088615
"GSM3137532",0.972022504648699,0.975079031439718,0.967526117958591,0.961462761334584,0.93350415674007,0.975952774253743,0.968651849663992,0.95890204433235,0.94255395010205,0.941634776418231,0.948749128450629,0.977910237308801,0.952100625395006,0.95819092718572,0.956464836338779,0.961745411119906,0.954106153942317,0.969057243261353,0.970279550463384,0.958453309159292,0.92273294746036,0.969274060182854,0.954183182686078,0.966715728858451,0.892134390924606,0.969420253010696,0.958649373544496,0.955914748279421,0.93442728926763,0.926971483135392,0.953891970986428,0.947399505158525,0.958815600599892,0.972283947378705,0.955654743735676,0.939306470521125,1,0.966251923989314,0.963164912536541,0.967492489025002,0.970024161050561,0.958385958936813,0.976236052946158,0.965694739373663,0.946241277430556,0.942816505810463,0.951415913269614,0.950591250638828,0.967463033221918,0.959308860449504,0.955054812259916,0.943244863695471,0.95672101860217,0.971662920840855,0.969172225259017,0.914756639479576,0.93150542196445,0.962852954866736,0.965741387301859,0.958829226854136,0.961730103692067,0.946346050896314,0.94491431373048,0.945990690794121,0.947598605365802,0.95470582350439,0.943050254955886,0.968010828815874,0.932263416824818,0.963222612418579,0.933794319472274,0.929122027611609,0.942228574087342,0.958575476138413,0.938984935359802,0.915363643379925,0.878417894667592,0.89501443129559,0.957532010142786,0.960861337000324,0.964040941327719,0.967144054695995
"GSM3137536",0.961324151115436,0.969951953412985,0.965290321880456,0.968597607263884,0.955123171077364,0.967182061684317,0.962170366014143,0.94502060142821,0.960197419516936,0.931384322581831,0.955330260041477,0.970193261316742,0.966491062217306,0.962715678484307,0.956463572164414,0.955943619429052,0.952921247729825,0.965951981955316,0.967152860884467,0.95914051627261,0.941984064718839,0.966790637440858,0.959280452506593,0.958074773384853,0.929900330205331,0.959742692936288,0.964098898902175,0.955657741571024,0.950861776449222,0.948676293396829,0.959560089206889,0.960576944918369,0.957145554683555,0.970517122948882,0.963867162312557,0.953244318622036,0.966251923989314,1,0.955462653179159,0.968052228438528,0.964800182305004,0.971854203743746,0.973969434779872,0.937713296832698,0.957261238923236,0.957128430792006,0.957655722486999,0.950082144592611,0.967501854231574,0.960239048651262,0.961814319528747,0.939195773939924,0.961595292182266,0.96820796865718,0.963209363679556,0.93902072295465,0.94453491340026,0.973977686022329,0.973277894973212,0.957086987888022,0.966093868513975,0.959823782816861,0.967887590015217,0.956995558570523,0.954185794769316,0.96430911769483,0.954302386844882,0.975163496694941,0.966057809985178,0.963712824102173,0.954638856395919,0.961358613733098,0.955862862594957,0.956398566200728,0.945635007549718,0.946915471083339,0.894215436556376,0.922572845051687,0.958076560939964,0.960425302107974,0.964943872772146,0.976504470158759
"GSM3137539",0.94789988444436,0.949840162443398,0.932197285296634,0.933764421234694,0.914833266875607,0.970961709403449,0.947600757724543,0.968501564239453,0.938489604087605,0.968060304728753,0.915914306351094,0.975582089112558,0.97119816251546,0.970521651416367,0.963906412497437,0.938446325821286,0.966479944812172,0.948610099024247,0.975424239100749,0.945515849732699,0.934813092068407,0.959333083090136,0.947794988947983,0.96199936870558,0.878389279802082,0.940905652985321,0.968614218817035,0.975123424509452,0.95329407407282,0.953474814700702,0.959423998273557,0.964438581542917,0.969007797164214,0.962034738272949,0.950170339050349,0.946040246468045,0.963164912536541,0.955462653179159,1,0.956310200235286,0.952413631328947,0.96279560658578,0.95179464819921,0.950630045235834,0.950890652129461,0.96078436790763,0.918032549760119,0.919426916063994,0.973619702301499,0.925975249252674,0.970016541973085,0.887528199596324,0.96309896458868,0.963372977822201,0.947032372853237,0.890722374885699,0.94262024403856,0.974278223975009,0.960382119088612,0.969678767512238,0.934186358066773,0.9230725838644,0.938591322390726,0.936988287899136,0.927202510178725,0.928011353412495,0.952853854680871,0.963612263904809,0.934495803576273,0.949223426954448,0.910959710002717,0.928222909956963,0.913961861109086,0.943152904056943,0.935001118265953,0.874648222128506,0.830148478313752,0.871595629143322,0.921745530574941,0.976018813214038,0.965251894225462,0.949907823176972
"GSM3137540",0.966481418938805,0.973796810762373,0.960790491093775,0.961120428815052,0.942973073200918,0.973788448143983,0.963875914165364,0.943987987461254,0.942669340496574,0.929902060316729,0.954213499081418,0.971937694394844,0.966375015280103,0.967827538811311,0.961333985937797,0.958825798480414,0.963315935452781,0.957646655574861,0.971592461370223,0.966785826438059,0.942056093314896,0.977314164796547,0.953062009134575,0.970008308878954,0.911416809559713,0.966556057826588,0.97278700390332,0.954952854083946,0.948553608942954,0.945721397166437,0.967884255820812,0.958771940486361,0.96941578208363,0.964961880153846,0.958984455594115,0.949461320514371,0.967492489025002,0.968052228438528,0.956310200235286,1,0.956432947324282,0.961342901176658,0.96672527011716,0.963863170537815,0.951344781125787,0.957725344545863,0.949290355040374,0.946754889426767,0.96451802615718,0.958352035797354,0.969843512136362,0.927048987514155,0.966807344789062,0.977560847369089,0.960391747530692,0.929257657903359,0.933600715726235,0.96912897292996,0.968087864717556,0.959259764817166,0.959832519046996,0.960115549204575,0.960049954663747,0.955757238888348,0.958820560871581,0.95416283283993,0.946659596009523,0.975929681031658,0.946124268402457,0.96159170865081,0.951077473582598,0.941846256144124,0.945162084328518,0.952823293941712,0.935776740255281,0.923026369403639,0.881712407956458,0.903774802458693,0.958155178576182,0.955520408642856,0.973013548125513,0.962052112568093
"GSM3137542",0.960017806975798,0.973000516088464,0.954575306768271,0.950496314974914,0.914774830223302,0.96328301435637,0.978516620327277,0.96063611462059,0.933520168790455,0.940228229680226,0.951249774065802,0.969142712232993,0.951114038261792,0.949105195108038,0.949953217332268,0.961590329322152,0.952512770982342,0.97205746286578,0.961871670321719,0.941419173170396,0.916666173871888,0.950632139800826,0.951759629251215,0.952692963805105,0.872249898899921,0.960811538406803,0.953463168417617,0.958547042086538,0.940274771252832,0.928988752172015,0.943647200916342,0.947327003156767,0.958242903430865,0.973546924847786,0.946449479511378,0.932720538400478,0.970024161050561,0.964800182305004,0.952413631328947,0.956432947324282,1,0.956623265708457,0.968927270713237,0.940735257061059,0.951585477142164,0.936744735005543,0.935863792274421,0.944376210842425,0.964403095337293,0.947789329761336,0.950830879124331,0.946613794195875,0.946781485706413,0.963420986250077,0.958572132917135,0.897910220219686,0.927066329837725,0.955714626446053,0.95304020147914,0.955782745091735,0.948528028590704,0.933962775661377,0.936775827693782,0.931513035828294,0.931476976374778,0.951424238432081,0.93263604367778,0.961011240091382,0.922269762937885,0.945153757322948,0.921321884191643,0.92366923567782,0.925453875028572,0.93200132573402,0.930913935268325,0.911254212195947,0.858389930349752,0.878385562302537,0.938838063383388,0.962980661994571,0.96272733116789,0.973806510488796
"GSM3137544",0.953151120087441,0.957505900519597,0.949917739962948,0.951431064199075,0.932682823258119,0.965531584689795,0.953259566374176,0.953647321598314,0.949202593376711,0.940203004296233,0.946913414658108,0.968457022003885,0.970838899533318,0.963993779322276,0.959102486735762,0.958588327495485,0.957319016935126,0.966420437672001,0.969410790951509,0.959194710246992,0.939181414291824,0.964684486291434,0.957277156894497,0.962003411192048,0.905355202641844,0.956898193796859,0.96723735001317,0.963006691558236,0.951640365859783,0.950975408304027,0.962018282306602,0.961072941594839,0.965632401349928,0.969972520695806,0.96439089891303,0.945553863909392,0.958385958936813,0.971854203743746,0.96279560658578,0.961342901176658,0.956623265708457,1,0.961754351354362,0.941050746926141,0.960477435714462,0.956353950164205,0.937832163287587,0.938454063007744,0.971173020125942,0.948770087047399,0.965741488705234,0.917607758659023,0.962292768444518,0.966879105080229,0.958968408772989,0.916083179296278,0.939561733255436,0.973320256919997,0.968463516642849,0.96489489421739,0.96117276809764,0.943688774764709,0.957538615991859,0.948569921172907,0.937683562900527,0.949335826786587,0.94961356300243,0.967461391171848,0.955978304422688,0.966743434780771,0.933787940473044,0.951958187866228,0.938854560034731,0.948925038288906,0.945415082453523,0.918306160389349,0.869226503715096,0.902711813179032,0.941671867483842,0.962591472556373,0.967151895118156,0.964273796011608
"GSM3137549",0.975373969881277,0.978508162328172,0.974012153797348,0.972621570989322,0.950054055450737,0.969029845866702,0.969527739062107,0.952841724190208,0.946841097984948,0.928187052119955,0.959149714693925,0.972669723764964,0.951625873743175,0.955806865421404,0.956166305420383,0.96499864100631,0.954193128982463,0.96951971654953,0.964460108692682,0.960074634737236,0.929717838973066,0.968966580636385,0.959288091278924,0.960865016825566,0.915782708196639,0.967491077387707,0.956681532989446,0.948394580468305,0.935087580599923,0.93003362002653,0.952070214970538,0.948120260278245,0.953205858924292,0.973459987254496,0.955427644162144,0.942871831552155,0.976236052946158,0.973969434779872,0.95179464819921,0.96672527011716,0.968927270713237,0.961754351354362,1,0.948413029463849,0.946800080368631,0.942594983414729,0.962241394908173,0.95476347784685,0.966141246478926,0.971074511179717,0.953096676158483,0.950925065156527,0.954043966136413,0.966548835071991,0.971904284846297,0.935161837490747,0.931618659720253,0.964311839676024,0.971359758362141,0.955460388784118,0.969089782255561,0.960413239906862,0.963920094189159,0.952418941865648,0.95551388866789,0.968962519864482,0.941068090844798,0.97118729642217,0.945222212659814,0.96735098363174,0.951564465359072,0.944794802313755,0.957768020558516,0.958641702808672,0.938241101052129,0.941814459901283,0.902412630278163,0.91516600865593,0.968760874667366,0.953572868454186,0.961092907974826,0.974427141544837
"GSM3137550",0.951787220045579,0.959424471631699,0.951871471482205,0.933176265314572,0.905278945177857,0.963442296495232,0.947815332252198,0.937109794810746,0.918063961835616,0.928038391527744,0.922840856399882,0.962523458698788,0.938997647966835,0.948987653795308,0.939405206556282,0.94316367141642,0.944612551027588,0.946103717931222,0.964926526787882,0.956540812124961,0.911714687414661,0.963238233339117,0.92295213492192,0.961610498665993,0.857300912064745,0.955703292540585,0.955824504809057,0.935713737356821,0.914836926929293,0.909536271902294,0.951137645725357,0.932141318249997,0.957886871932626,0.948287000811143,0.946132459179938,0.924908157535216,0.965694739373663,0.937713296832698,0.950630045235834,0.963863170537815,0.940735257061059,0.941050746926141,0.948413029463849,1,0.92838252311349,0.929284587263849,0.923163348989524,0.929001129090372,0.948975045577441,0.939233498522727,0.951687991336552,0.90506621492074,0.947440316880469,0.96776048585197,0.94710346357951,0.886852898550271,0.908682765467387,0.951367909521016,0.943406757246043,0.938258270779687,0.94186465929991,0.932541553855409,0.923803550314615,0.934375956060763,0.942472372310862,0.92824732863341,0.929324774040185,0.955165739569131,0.915257759574763,0.942823038977463,0.909321300408384,0.897764516641687,0.915732562614034,0.943159727649636,0.918690596755049,0.876434466932369,0.839752393333719,0.866533014136052,0.933500232341967,0.937248606634429,0.960716282506212,0.931320617205004
"GSM3137553",0.932446531274305,0.946867061963432,0.931401746641364,0.944482884345122,0.919129773298154,0.962032332020685,0.944228871549647,0.938319395962095,0.943817454519244,0.948520069697807,0.943362627087089,0.960693637362859,0.964368510436009,0.961791919612914,0.959574782414998,0.937027802771503,0.944688565474012,0.944687744792225,0.960155602680485,0.951838729034001,0.94850580829189,0.957513197053844,0.950009914938142,0.957684268924319,0.895562045714316,0.947072377751198,0.961267647383639,0.961384645693728,0.958870245584732,0.955831163436508,0.961852981327631,0.961578236499697,0.96243881363309,0.958205379104444,0.960070530058405,0.958046268170886,0.946241277430556,0.957261238923236,0.950890652129461,0.951344781125787,0.951585477142164,0.960477435714462,0.946800080368631,0.92838252311349,1,0.95731562901752,0.932367474819437,0.942328735605835,0.963895067586423,0.935989116645851,0.961216979066731,0.902344561896162,0.959335666588754,0.962422495698826,0.949452525844967,0.906152161433386,0.95686582541561,0.962423463185217,0.962885930601768,0.956347557234363,0.943200733289911,0.939793787819664,0.944829500897376,0.954839904641189,0.91901170649559,0.93168988480828,0.961579670190404,0.953712091703602,0.942998320084121,0.955276774430697,0.928044431596683,0.947089743368116,0.932112927457345,0.941897015040621,0.955868260393065,0.904344715545382,0.861270182930696,0.894736620450933,0.928949191120188,0.967483723109908,0.964439216921066,0.953493622171586
"GSM3137557",0.938254564807494,0.943328437270789,0.920071361087606,0.943942462061956,0.936186842753539,0.961466428398244,0.940694524044853,0.940897282581532,0.935486554588783,0.946089376585564,0.932514293011091,0.962256875726104,0.974978022405825,0.978949420940649,0.97219987688873,0.935801386692811,0.962718189626964,0.927236234984942,0.967088589142111,0.950261990763535,0.955090156813701,0.967366263354446,0.954188122876774,0.961032563172989,0.91485839818852,0.939875046605889,0.973593660550612,0.968710203366345,0.97721468297517,0.978420387608651,0.972745905401957,0.972887817805789,0.970399825547943,0.952021986807197,0.942347199698239,0.963086022144211,0.942816505810463,0.957128430792006,0.96078436790763,0.957725344545863,0.936744735005543,0.956353950164205,0.942594983414729,0.929284587263849,0.95731562901752,1,0.928650418578892,0.918793068188592,0.963067362743772,0.930617617324743,0.978053342677719,0.879291757278917,0.971094353073497,0.964352203845752,0.936157529276312,0.921402035345518,0.949697988526863,0.971559608697189,0.961019355466485,0.967683575812549,0.933123386359964,0.940848323780662,0.957005208114523,0.950138049010677,0.92571385693979,0.930085704320664,0.959261238604068,0.965570901360033,0.944336804539857,0.94649614660597,0.938279180171502,0.95035493112984,0.927627488369547,0.938889377004402,0.9366478212838,0.89876633776465,0.861611146032778,0.891148848764365,0.924134133444738,0.967481033072104,0.965943618303151,0.949109668270988
"GSM3137558",0.951463163956859,0.952513141412023,0.964778541477296,0.968712040284205,0.961585681843225,0.948122215873423,0.938908277767687,0.913645137911035,0.939970185596205,0.892524279969115,0.948965051877744,0.947584464899094,0.928401537330668,0.93816243747857,0.940266877362584,0.942753170079534,0.922571498151587,0.936753457033521,0.938325794244289,0.956430264482975,0.924254965947665,0.957069866895301,0.952068939933525,0.943379760133522,0.938160150561628,0.947114976608867,0.937243139760553,0.917914674692433,0.922305951974923,0.915013270307533,0.938653892196969,0.933967312309543,0.925602707738039,0.941992550364587,0.94048345441707,0.93828707221475,0.951415913269614,0.957655722486999,0.918032549760119,0.949290355040374,0.935863792274421,0.937832163287587,0.962241394908173,0.923163348989524,0.932367474819437,0.928650418578892,1,0.948465326447915,0.939108747568945,0.969108137858766,0.929311307419967,0.929777645989751,0.944678305345304,0.943130837974928,0.957504086238773,0.951292093403056,0.925890922519713,0.946363106705594,0.964184454208344,0.931725588653081,0.960762072409509,0.969194232267197,0.962706936774274,0.954860415207825,0.943978886203733,0.957741754505454,0.933200839905048,0.952429293017938,0.949101978730948,0.957132986542832,0.962757186527901,0.952419829743147,0.971337181252029,0.961533337107276,0.93310976480108,0.954115203843294,0.924062953705641,0.922931543875665,0.972009761584474,0.927671056033205,0.938107488413916,0.952161860234891
"GSM3137560",0.947509702480187,0.955543394645583,0.956170515950212,0.951647562760067,0.925609822798095,0.945294089661666,0.943895237828752,0.921745715285457,0.932292199054591,0.914406858714185,0.947825300732601,0.947881691711742,0.927190009877873,0.932363954023569,0.9294693450642,0.942858091460868,0.928457295239332,0.94441886213046,0.938249896424795,0.944712805201387,0.926302247548011,0.947301955773213,0.941401099896853,0.938514424496318,0.898106225957456,0.945922886858833,0.931009364601313,0.922551421470878,0.913185130522656,0.910088563964714,0.936785239679698,0.926055978989506,0.929520036246285,0.950190893162001,0.947575936577221,0.935343907860051,0.950591250638828,0.950082144592611,0.919426916063994,0.946754889426767,0.944376210842425,0.938454063007744,0.95476347784685,0.929001129090372,0.942328735605835,0.918793068188592,0.948465326447915,1,0.942153463195226,0.950368336414612,0.933318755114035,0.926427846747161,0.931280401909062,0.944856607797612,0.952093875129355,0.9157287210133,0.924607489058087,0.940341487013671,0.951752973314344,0.928401965823925,0.953402822772624,0.949408376023736,0.941627615804181,0.947972598641449,0.929810135888936,0.94464231237674,0.935542759879408,0.944358616924917,0.928612198658525,0.951061469748721,0.931373953958947,0.927326367398996,0.939020799120598,0.943247545965996,0.935683215104307,0.922590097734168,0.894394473720928,0.905461167219707,0.951942273219693,0.92720091924188,0.938897700749109,0.947628110857057
"GSM3137567",0.96085043431287,0.964662537534006,0.946246357257451,0.952780805351444,0.929240585533663,0.975694823045316,0.963850036289753,0.970975798881036,0.946901366886177,0.960042569309604,0.945892426315532,0.978666339484143,0.970918685521414,0.971311338549092,0.970273439336228,0.958479685838964,0.968010470685274,0.961952581881041,0.974620032534084,0.959921617942952,0.94024213798357,0.9673228459194,0.963262916154575,0.972248533577967,0.896682155893708,0.959757429066441,0.969734257105513,0.977488677745299,0.961599655754235,0.955645155545391,0.964290486343944,0.97062556977499,0.974700978930432,0.972299101758944,0.956633157642717,0.953683662192732,0.967463033221918,0.967501854231574,0.973619702301499,0.96451802615718,0.964403095337293,0.971173020125942,0.966141246478926,0.948975045577441,0.963895067586423,0.963067362743772,0.939108747568945,0.942153463195226,1,0.944937043970551,0.972241250419508,0.918565330932319,0.969897668947478,0.97265049864584,0.964413140408166,0.911128375052782,0.950367877796118,0.97355418465981,0.970439491201353,0.975609761352805,0.954241083235598,0.94286003939732,0.952157603429096,0.946412947228468,0.936352383562266,0.945155689591964,0.954967194941755,0.969940887703589,0.945396378476105,0.966397745309766,0.931404759058939,0.947003910491802,0.935093432414828,0.951916401134999,0.951797715903614,0.905884609448851,0.862465779637796,0.891909774127699,0.944384798427374,0.978582809082802,0.973340870406691,0.966076022023839
"GSM3137568",0.963946345386372,0.966719935592729,0.9721171630948,0.972727461167858,0.955856173707356,0.953050785329065,0.951008849762397,0.923829092356597,0.944435641475052,0.900104732129284,0.962193548728605,0.954429659999289,0.938182217768645,0.942240622890355,0.946006451546017,0.96017923622724,0.936026061626696,0.957115396741733,0.946850560695795,0.963901003874464,0.92533205695235,0.96597317969704,0.946323395063314,0.951884897856883,0.924252424191063,0.962309161575061,0.946429782769159,0.921992767168212,0.924238003197737,0.91696531195751,0.944616771732422,0.935037826677226,0.936596011572473,0.952882982230734,0.949739420483388,0.938573662705742,0.959308860449504,0.960239048651262,0.925975249252674,0.958352035797354,0.947789329761336,0.948770087047399,0.971074511179717,0.939233498522727,0.935989116645851,0.930617617324743,0.969108137858766,0.950368336414612,0.944937043970551,1,0.937416016823916,0.943877994859762,0.949290156264622,0.954049449803125,0.967232555365736,0.94154702431438,0.921963049800496,0.949600780522797,0.966397416183575,0.939477780319996,0.969535091303024,0.971800021989633,0.966488928307154,0.957675916846317,0.952977055490298,0.973056374497793,0.932477913321121,0.95761171364321,0.947113563598794,0.962386577919412,0.959006690618183,0.945575994253306,0.970471841428737,0.957465969782409,0.931602246892793,0.950943554014567,0.918541276310153,0.921953968608254,0.967909147531458,0.933390585858194,0.951133909558055,0.961176405436169
