"","TP0003_CD8_LTBI","TP0004_CD8_LTBI","TP0005_CD8_LTBI","TP0008_CD8_LTBI","TP0015_CD8_LTBI","TU0084_CD8_HC","XT0101_CD8_HC","TU0079_CD8_HC","TU0119_CD8_HC","TP0001_CD8_LTBI","TP0007_CD8_LTBI","TU0146_CD8_HC","XT0103_CD8_HC","TP0013_CD8_LTBI","TU0005_CD8_LTBI","TU0010_CD8_LTBI","TU0013_CD8_LTBI","TU0021_CD8_LTBI","TU0022_CD8_LTBI","TU0024_CD8_LTBI","TU0033_CD8_LTBI","TU0035_CD8_LTBI","TU0046_CD8_LTBI","TU0050_CD8_HC","TU0052_CD8_HC","TU0053_CD8_HC","TU0056_CD8_HC","TU0057_CD8_HC","TU0059_CD8_HC","TU0063_CD8_LTBI","TU0070_CD8_LTBI","TU0071_CD8_HC","TU0075_CD8_LTBI","TU0085_CD8_HC","TU0094_CD8_HC","TU0110_CD8_HC","XT0082_CD8_HC","XT0106_CD8_HC","XT0123_CD8_HC","XT0134_CD8_LTBI"
"DCAF5",11.1310523796361,11.2825867712735,11.1215282520299,11.5717532830677,11.2355220554052,11.058939570929,11.2842591197787,11.2283028386863,11.0756002010533,11.7426786140716,11.621505402572,11.7213361929339,11.8334051936436,11.462233131919,11.8789158418834,11.8338725960761,11.4262034876814,11.5829252176413,11.5471335533294,11.3421829951523,11.3472968106037,11.5808786958372,11.535747427986,11.674870030774,11.502995676261,11.5835155384657,11.2123406291999,11.4717604499611,11.4686026351358,11.3448806039821,11.3836202617484,11.6885551675204,11.5287339987525,11.4649593513045,11.1613864985565,11.6436160912551,11.5734885920065,11.7206585550872,11.3297911116986,11.5247814393771
"DCAF6",9.10570159743815,9.30884445305465,9.4368571989174,9.0850593615821,8.99784126290364,8.99599775996278,9.05961993250771,9.33910835593781,9.43011183486129,9.23156266793512,9.25590396615966,9.15584275374667,9.2142971771189,9.65972329640865,10.0223109563802,9.35599306861011,9.44583544261616,9.35760775025446,9.9050643636483,9.01045722848473,9.67153148887942,9.73392006708931,9.64612909506604,9.17361116992464,9.52767109748825,9.77868593629597,9.88131136593122,9.35367818208885,9.11250433498035,9.83067795368033,9.11891875407809,9.25997635474344,9.3239416509272,9.62946860996868,9.3136417650819,9.33711227477433,9.2250653506067,9.61788827036287,8.78142053716685,9.24397199530833
"DCAF7",10.6086773273941,10.4678699852691,10.6510390105413,10.3211812190414,10.7401524365025,10.4539482682696,10.5931421619,10.3939969213636,10.5692536748662,11.1534263615067,10.8008984371258,10.1086566734675,10.8453510475895,10.4464644875553,10.5550064712285,10.2485983675686,10.504297775678,9.55313890188302,10.5903460778295,10.4103333713375,10.7814420156172,10.7897602040741,10.6922643572119,10.5349857772378,10.5451313202538,10.6669820726655,10.5843241256574,10.8906545786182,10.7978032681108,10.453754308303,10.5434129539477,10.5802091295891,10.1155201480161,10.46953576219,10.6828280171409,10.7685004114799,10.4487832661641,10.4940140737442,10.3517471359257,10.4043685191156
"DCAF8",10.566879851777,10.3158371812357,10.7089410604838,10.4697363621553,10.8287685165554,10.5125475733696,10.3194862914633,10.7467200685664,10.4112181333856,10.8581323677635,10.5246810318198,10.5261617982282,10.6164156800533,10.8449967626757,10.7052326754687,10.6929099937618,10.8289693336065,10.8261828040743,10.6968749699634,10.6061645939026,10.7269257435613,10.6043712362171,10.6801602177425,10.6213867161888,10.4499867230853,10.4854584709224,10.5477297833098,10.4092793249067,10.1858561334524,10.2243720791065,10.6556795148072,10.6148217043207,10.6193032354104,10.872730068687,10.4952515061702,10.6919879403603,10.5694740861284,10.3563794381998,10.3192928357274,10.2737539352813
"DCAKD",8.87116581292625,8.84426460238203,9.17116500193974,9.43133175486455,9.07992250357995,9.04173154284277,9.6553335995187,9.29142397007916,9.21972603789169,9.40730584570379,9.3992502175567,9.15298657557931,9.20394074980393,9.71918852661923,9.60292168096221,9.35977096638725,9.29936499984854,9.07673550799087,9.39401177067606,9.51262964892769,9.64183727387843,9.34480914796354,9.01657806171191,9.66523208710167,9.68529279703189,9.45517314034794,9.12077958785258,9.14429387316824,9.49374952606735,9.4915231354947,9.3531723447272,9.01701605369728,9.40753103342794,9.33365066437537,8.866234055441,9.14754316358132,9.33584116458224,9.31899940212287,9.43177872534227,9.22509068312394
"DCBLD1",7.79808061454216,7.53794208987208,7.75133308295467,7.6334466669031,7.55827951971285,7.45647686534716,7.55718553203348,7.62532197544982,7.56101726287798,7.83055147684063,6.9255130917877,8.16776589955487,7.92759045220625,7.3760796756703,7.55578871676509,7.13177190258568,8.03780997112216,7.85163850491899,7.44692337661109,7.61598477359151,7.51401684842033,7.30881614724274,6.9255130917877,7.46053117827625,7.35351382366099,7.42761800339642,7.36142546704441,7.05252980511615,7.46820972283798,7.48827048106441,7.69244153098658,7.88929677953305,7.42266638579174,6.9255130917877,7.39402590489233,7.5683068830031,7.22394243210882,7.66107051412104,7.64422512355938,7.39941362396449
"DCDC2B",7.43436217839205,7.272730725746,7.58350142950595,7.34574386494656,7.86944192966016,7.59491104683117,7.51696895494417,7.83081837130695,7.63052494273068,7.35756616544739,7.44119079400369,7.48191162358559,7.53067433152731,7.46311853255146,7.56716901038719,7.26185701806553,7.74253945415386,7.10505043635621,7.46984274373945,7.43438820301229,7.24489702688824,7.63747195664184,7.39324459472431,7.85597834753639,7.68680473042655,7.42761800339642,7.48686878415066,7.4759993741779,7.35773377401452,7.43512604607613,7.32061750229452,7.61322479962821,7.52623008387228,7.41088097276743,7.28905575220602,7.3455955221189,7.27836918195648,7.51856265644869,7.26976385043421,7.30608500632432
"DCHS1",7.45892565765986,7.52406215922904,7.53770524439384,6.9255130917877,7.88475172934812,7.26245620788676,7.0846149991974,7.43334013285322,7.64678220235274,6.9255130917877,7.77586530991796,7.76173106554827,7.81307170877781,7.53743301361676,7.69908124899641,7.31957892670557,7.04498877003896,7.05250609778315,6.9255130917877,7.77769195863692,7.36000545666982,7.36216379943607,7.47798548567133,7.31378063552649,6.9255130917877,7.3866397108257,7.17782400272516,6.9255130917877,7.75419922017568,7.54806742283195,7.65046615018479,6.9255130917877,7.56526108875188,7.5974862430239,8.19297138705868,7.51753764615261,8.13669757614225,6.9255130917877,8.06914495018641,7.43181270644659
"DCK",10.9269260462471,10.6928681156924,10.8125009252404,11.2467125397666,10.8418160051003,11.1480007926158,11.0917001929206,11.0895375442792,11.3478134345055,10.8459342856765,11.0967354460843,11.2547016271323,11.0342393244269,11.6992054101959,11.4148023478257,11.3183409450589,11.462545978723,10.1628077591227,11.2693076876765,11.3560967298327,11.3175898321882,11.3097034142447,11.072935506575,11.5039209785428,11.2200491328647,11.189507789068,11.4447157210745,11.0231761503835,11.0513988652795,11.4343298821384,11.2953316280672,11.6640930100705,11.5301594174126,11.3634560191016,11.6032494641122,11.1309498045042,11.7348607173594,11.4137045094842,11.1580808852106,11.697168249147
"DCLRE1A",8.46132734190163,8.52674969585594,8.30183134004686,7.41763186888887,8.7106729576571,8.39076440584802,8.58372516922988,8.14764387573007,8.55995729909918,8.66636182532915,8.15760932476675,7.46549303972919,8.30957845106076,8.428441593737,8.79067930846914,8.0913281705048,8.51305845990041,7.39870689877262,8.20129697967683,8.57891186931156,8.41672919330164,8.39843034870111,8.25074930290845,8.40039989626148,8.28958000466687,8.68181749570397,8.20771159363805,8.30934349702757,9.04030571788185,8.01278851099187,8.0362750938517,8.29425157436509,8.35908994531317,8.29774398767391,8.26248802521452,8.1110465901059,8.11676059802832,8.50765873349914,8.57854122542364,7.95280020308548
"DCLRE1B",7.78383561141052,7.66167601524352,8.23711943873638,7.82975226232771,7.87713195898587,8.21202416096291,8.6498882960254,8.09904379069912,8.01958016822715,8.6337966868858,7.96896491645182,7.89565568856235,8.40635426586229,8.23219326828633,8.30357976359185,8.44449912643342,8.38789628355452,8.2576267202536,8.30775984783928,8.14891790573036,8.00854164968416,8.78743848817518,8.04177648967137,8.3478272057005,7.65291334276982,7.7413824059351,8.04779696902268,8.49397664804383,8.22424702134301,8.03093675879663,8.43306412591455,8.05429225134801,7.86549177092252,8.46404191925245,8.30023263865894,8.28440977030356,8.13669757614225,8.58843341161694,8.32261267885458,8.24353703671365
"DCLRE1C",9.99013121755683,9.45354409173494,9.37519837236869,9.32658278612412,9.4818991744902,9.64123919005702,8.90751114604342,9.5798944961326,9.50702278449964,9.37682745185515,9.13484879096138,9.73739057870057,9.56621764321809,9.97724548364547,10.0259898466261,10.0709216514834,9.72641922022212,9.48453476528468,10.0247658508514,9.73146042528076,9.71415901378124,9.7794400261691,10.2004576783337,9.94165025370421,10.3693398753574,9.27442303424854,10.0746119241336,10.0625522012787,9.87949277521226,9.64741134118785,10.3337582837642,10.2417958855408,10.0078833536817,10.2470130144993,9.68722993127438,9.89377850394964,9.89340927827778,10.2742665314673,10.0411994715314,9.70592004393133
"DCP1A",10.2356610415926,10.3713093037701,10.2047649215289,10.1215741140002,10.4064728181317,10.5762378297166,10.6220525955817,10.4726590268277,10.3668609778553,10.9128040206449,10.7201803486081,11.4023593650033,10.9592802363642,11.2571307460137,11.5610320708087,11.2049970908755,11.2105555933187,12.1847276894653,11.2281106037195,10.9303017364448,11.0407837143428,11.4783757033466,10.7996158392731,11.2248377275423,11.4254238334146,11.3611382774928,11.4757874877946,10.9581047515977,11.2614066000127,11.1353049922519,11.1300021061069,11.163759595557,11.5258789150298,10.6946776820895,11.277467134372,11.3211165485468,11.2970828854857,11.8550635643987,11.587132834622,11.4943234713591
"DCP1B",9.48066976332322,9.53267900913353,9.3324701008378,9.52334025238589,9.70724167933056,9.53676021311434,9.27334994582843,9.28229108400733,8.90314205155639,9.47203772845263,9.57647668508028,9.27316846358342,9.47585841854115,9.69964975758353,9.73123941418123,9.41157998168183,9.66714773545661,8.80282861165225,9.58950814489087,9.38486399232223,9.59360748003128,9.4479259716789,9.13974556183469,9.38529563701743,9.44806086223351,9.84647984730853,9.53950572460471,9.59382308264397,9.43986832703214,9.14947843251554,9.738535602673,9.67266617273483,9.39035856265369,9.63291872983957,9.57814617097234,9.46205625699703,9.72777263249175,9.8198638375835,9.52088329332698,9.4008035461012
"DCP2",10.1262464774527,9.83645751613829,9.88313015452599,9.83778049690777,9.71847535094087,9.92268737605002,9.97134207969278,10.2709110602538,10.0396777522362,9.49105979699032,9.4204136305936,9.31936996810655,9.24152572687078,9.22057610935811,9.69444700051176,9.96075782799227,9.6746972410086,10.0825905161572,9.72548563156489,9.37016816373798,9.77860036268881,9.34480914796354,9.95185314771374,9.79772079207019,9.82550272872909,9.70879026906618,9.85349424722876,9.59201692950971,9.63181846165928,9.3684188785316,9.84382004415026,9.61916311808634,9.80459736936294,9.51984560560303,9.77969513208338,9.59645067457562,9.12418546821711,9.81307421856469,9.39926737679526,9.44792976509397
"DCPS",9.66193539685406,9.49991721798841,9.05600533432477,9.78901106714113,9.78707465530316,9.48712635784406,9.81627502926366,9.47545670085646,9.35180225136432,9.90965983282406,9.84570533943733,9.18127371549901,10.0804271161941,9.77333585875864,9.86799484610445,9.47886461306445,9.87614888771806,9.24808571601527,9.92720412027033,9.78160238972014,10.0413018282588,9.81509261761201,9.84903477524761,10.3527311583217,10.1320583155188,9.68515237196392,9.67040817999514,10.1181397328383,9.67216223988829,9.73399758889362,9.52055667971624,9.84021465284696,9.70356555003122,9.80748396757476,9.84590119827537,9.42781087454687,9.66089140716586,9.87790203368944,9.67443176045195,9.86345896397911
"DCTD",10.7180063444421,10.8044221408274,10.6573563979816,11.0139831443751,10.7347187807429,11.015353309648,10.7987197269646,10.7294945234214,10.5933050162374,11.201450767343,11.1157577111913,11.1106777607073,11.0902453894866,10.885448358241,11.3305634081588,11.1715674877147,11.1331496923118,11.1361324232271,11.2581496924829,11.0175136574384,11.1334310445673,11.1897767836128,10.8382207527947,11.2077033382377,11.2390607386993,10.9906274968506,11.1478543805932,11.4822776493841,10.9131098738392,11.0225404992878,11.2064141948179,11.349761140878,11.4216893046843,11.3211765237814,11.1355584027721,10.927179060248,11.4500340875503,11.0754827293548,11.2617964805342,11.0074106118601
"DCTN1",11.2753579444687,11.2403112985743,11.2077450248289,10.9864523808806,11.3263337118126,11.2830066574821,11.2211073728823,10.6285254630519,10.4702121454388,11.9294887085808,11.5122571617959,11.4143858084724,11.5303572429694,11.7527252065786,12.0318579515038,11.7019657568811,11.6323951277953,11.6615350161598,11.5311904479139,11.6530934532014,11.5388125864365,11.8323759623139,11.5814396958701,11.6000150911861,11.8217857752066,11.3727080820689,11.5024930359195,11.6063254343822,11.5004826953907,11.5953020487839,11.732333427116,11.4729744194826,11.3604852191323,11.3501845755938,11.6539977185723,11.7231845975673,12.0374298405341,11.6051312865216,11.6849765787026,11.5004669056167
"DCTN2",10.8498646855339,10.8987234769138,10.51727015999,11.0103428006537,10.7347187807429,10.8422516444172,11.0529078761537,9.9997329747083,10.6143484140474,11.1157258959261,10.8048170846695,10.5208485125144,10.8118423362327,10.8762650047728,10.9144026249828,10.8353237413379,11.0404758641853,10.5249431365738,11.0358504327378,10.7810068889712,11.1112436899477,11.0827154952708,10.9412068842475,10.6434714968088,11.2445778065415,10.9180788364765,10.7861206176587,11.2428636021541,11.1567635122178,11.1821804558649,11.0208090859988,11.0691787862194,10.7028924457572,11.0355300648373,10.9983311484864,11.0832879184086,10.8436164219523,11.0038676980776,10.665217078108,11.119275890373
"DCTN3",10.3593868459926,10.5957515651793,10.5021213345855,10.9191071066796,10.4827324697678,10.6054952563861,10.9805325850529,10.3704986225569,10.3637501374062,10.8123963207185,10.5657539236832,10.6402623728268,10.7674111451446,10.4979985795555,10.7225709769567,10.5419846456548,10.4550612017824,10.4805878860398,10.5017705965947,10.6061645939026,10.6557161592299,10.3407682372079,10.5891916622175,10.3616646242321,10.6635316301084,10.3260866462619,10.4001997470845,10.9170287537797,10.618432485022,10.2449716608878,10.6418599602497,10.2937670953773,10.0419925181192,10.3226789213945,10.4733860884533,10.3314367426604,10.2916331588575,10.5942910244862,10.3942534358597,10.6394653290249
"DCTN4",9.23384870808354,9.25029714854647,9.01178699974057,8.79280143859964,9.08248584435181,9.48482678296036,8.89797444136983,9.38798585736156,9.76338270795587,9.1415382280018,9.11189427373216,9.30669528091724,9.56090807917336,8.69039822478636,9.41833929573476,9.87399586309972,8.6090135772028,9.69766965492319,9.15762562744825,8.69242829025375,8.98609752871987,9.10881594249024,9.45073291620576,9.0524122933246,9.65320564085648,9.36072998636578,9.73630805307189,9.36440262478154,9.69353227983952,9.56003721455467,9.16799232098979,8.82433323092306,8.95766021102035,9.27888375590826,9.32173247762339,9.2137821364533,9.97775088986731,9.61592748774834,9.9323061794041,9.64451444749739
"DCTN5",9.36809380366931,9.71434375935498,9.17422410560636,9.55438667429001,9.83491892846944,9.671697875051,9.75210377845943,9.68150204971254,9.81952927063543,10.709165534392,9.67580096578032,10.1767739084168,9.91344827022032,10.4720282714804,9.67567694322784,10.2945503262102,9.57640824456549,9.18854032260619,9.83411103367202,10.0435680270909,9.66066577439301,9.9441000774428,10.2068330047034,10.0038305620726,9.53538240971388,9.82762568478316,9.94367865699104,9.80588353468943,10.0384667767667,9.89115178024928,10.0480415256587,10.5659566712953,9.98701266218482,10.2144400874689,10.2054721823386,10.0801080009933,9.62032585542198,10.3447698247873,9.64726046519902,9.36916031808427
"DCTN6",8.97762315799626,9.3441780895049,9.16194490738576,9.21953566241413,9.102813389435,9.20164615515036,9.70063808870752,9.80769209781066,9.53829912572429,8.86981787649505,8.92736063293475,9.63525383585536,9.53946151584706,9.23982335945948,9.12883450076593,9.34268631107737,9.4170576254509,10.3247158206245,8.66782515487403,8.5834840040934,9.0948872103026,9.18926269963544,9.58293842301117,9.43468600843769,9.18647445823655,9.38190577522926,9.05312758901701,9.06642140576342,9.67216223988829,9.49678266507992,9.28509661552337,9.01960575218421,9.13401996842083,8.64633043624108,8.98619703282567,9.52616837995674,9.27655893499861,9.75398254477704,9.88533678794125,9.5488143882496
"DCTPP1",9.38524788010987,9.54275802256229,9.41150657387179,9.47269240292335,9.29487229517627,9.47094717088831,9.50971435113322,8.93878503708635,9.24441444324965,9.64625557033785,9.64941538012708,9.28616302788078,9.67811869577624,9.42955455756546,9.70527958800972,9.41157998168183,9.73653554345181,8.51896758097592,9.49826145856097,9.82116091573145,9.63391548108542,9.23957986809414,10.0582752708234,9.61150865227043,9.51368009996142,9.39757240933301,9.43740564314161,9.31212717650746,9.11751180355438,9.21363386094596,9.65990847192246,9.69943910368087,9.21278317394559,9.68531966548626,9.5114357527567,9.4500680367657,9.45818709959403,9.34079205256926,8.72366641116462,9.51473065664755
"DCUN1D1",10.1791329476361,9.9973075424296,9.93309296437572,10.0923447480719,9.75631319819455,10.1765561209095,10.0367071422301,10.4117073109637,10.5999145174043,9.55922175674755,9.8949234096262,9.84460048886617,9.89476526143359,9.96978530908268,9.85698301481929,10.0227648682185,10.1368282913535,9.68759327844529,9.90617972126688,9.66760221848896,9.49350124711127,10.1863687153606,10.0700064507495,9.84864940985409,10.0945085932442,9.768159450767,10.0834236726643,9.86647441497152,9.87806526025483,10.0687714785019,10.1170566810353,10.3731469545149,10.1103936990029,10.0289067282872,10.092458547182,9.99071548809713,9.77414172531051,9.7161859048839,10.2341450001905,9.96123643058602
"DCUN1D2",8.23352793625617,7.97121231050089,8.47023148590591,8.1205612634784,8.36603517418556,8.22492719722125,8.35906846527912,8.38652866289173,8.10588284503872,8.33894720909814,8.42554471281228,8.34837330614135,8.42603241152064,8.40366723814277,8.02586186682811,8.10221965522081,7.82121751483291,8.152198074074,7.97977903245491,8.70073220335073,7.80091054608571,8.38991627464709,7.8856275893901,8.08032593034518,8.44147755262258,8.35761734457707,8.0282771111069,8.4505955682339,8.17545965041213,7.93633350120512,8.16611681293365,8.04214095337089,8.08994895554731,8.42474473545647,8.3676143848444,7.6373007198881,8.49056531711972,8.07435941993288,8.14650387775579,8.36979398171543
"DCUN1D3",7.58661602322528,7.6150438393393,7.76273140914487,7.43929071474543,7.77965197039394,7.56688275728636,7.40090700007926,7.54589659874014,7.61385300021091,7.7076673445391,7.37834276747383,7.54303034388609,7.56680685761422,7.69070742398433,7.32969219333138,7.46847735910405,7.21775128700559,7.1453297603145,7.6830443265604,7.39698519105405,7.1955987488977,7.76461111902271,6.9255130917877,7.29581257807598,7.41031766021848,7.51179928380992,6.9255130917877,7.30558624703844,7.4239839579908,7.22075486867138,7.43454173798091,7.51007778487855,6.9255130917877,7.17702110428759,7.36192805858466,6.9255130917877,6.9255130917877,7.38616910607536,7.15118301240162,7.53120670557411
"DCUN1D4",9.92255992525253,9.66010493360569,9.26285925972637,9.40874607710398,9.30789372039433,9.47327029112662,9.03834579604626,9.56013296651107,9.48381749726247,9.46627887736913,8.89646092037065,8.88042136361202,9.11802986353506,9.92802837795053,9.34209798362591,9.27208694649095,9.37458736414245,9.11593025187386,9.37117679975467,9.5280628894316,9.28864363850077,9.72643607893789,9.74393369297867,9.09556150144529,8.71286756597333,9.57725703511804,9.30510086549586,9.24844510050932,9.63692650936385,9.15851498140741,9.09367626286052,9.26427864325451,10.0106427965624,9.43493047082555,9.09591099428503,9.12214016611879,9.67791772004391,9.31410817469101,9.61767469414773,9.17667735009434
"DCUN1D5",9.43872242522016,9.52659574057107,9.31883424970337,9.25192122976365,9.42172425438424,9.50311563523292,9.61965593058872,9.56261879700752,9.5298399751264,9.64456779984627,9.41251607856828,9.70544480688705,9.46162989649418,9.41472510939538,9.69289253403119,9.69863740303513,9.06806929629081,9.59703554593026,9.45256915288775,9.34531340332611,9.18427494626952,9.52824784866481,9.2940291123536,9.0707548622179,9.74335366625855,9.19831578406745,9.56342465689425,9.00620279283766,9.61982543659968,9.68300534485529,9.24971492651555,9.39707648966726,9.22016229737392,9.42694125491164,9.50087733719278,9.28369899792361,9.32370498007725,9.25909121690148,9.47809537563368,9.24865075155475
"DCXR",10.3251255710088,10.5168060669241,10.4089252792449,10.9441378580251,10.1854235660101,10.6351774449105,10.7207680246601,10.1095186233586,10.3776955078339,10.526689881445,10.4400614643836,10.3869827390563,10.647429382897,10.6117124668241,11.1868515612156,10.457067756086,10.7623145816967,10.5146853851737,10.7786471076986,10.5628216385872,10.1430633504031,10.5232363734176,10.8463593509633,10.4218185175399,10.2409127339176,10.0144902373155,10.2287608155188,10.1608418833248,9.97862096712868,11.2255170027336,10.9266964663319,10.2628140041937,10.2681474764358,10.9024669558238,9.91958166567618,10.4102246288406,10.2597364958308,10.5775662230711,10.1241761960904,10.4074086879065
"DDA1",9.59928714832507,9.59013066078215,9.59104109168089,9.47540553834231,9.4647018594628,9.67370473506187,9.5395128985088,9.09212240679067,9.13899541465289,9.74862916006555,9.64050675361102,9.74110090418276,9.45876623889138,9.35761967994119,9.79046872214506,9.5723308095936,9.61939471069086,9.2410795984117,9.32771439157082,9.51705697226199,9.6637790075078,9.6122848042513,9.28373064307952,9.71694131153946,9.17847883132803,9.36959367541663,9.23720209777595,9.7586425907701,9.53463879991201,9.54322795269366,9.56909407235302,9.54965126775982,9.06411382326168,9.34434082549266,9.54091537538828,9.23749807835475,9.1931837231272,9.48421878966845,9.53485293543975,9.48762006945813
"DDAH2",8.84050853979827,9.39661641623924,9.38306126843105,8.97128898987089,8.79691373234031,9.24908743862233,8.990274420956,8.36747133384298,8.45950298993735,9.03162448749369,8.97602792901226,8.09263970854088,8.57229298606784,8.99814490614692,8.95478398915337,9.17173661959434,9.13262077411887,8.8575136471038,9.07803894111929,9.41378457796056,9.34087847492264,8.93672018886927,8.96225221664992,9.18826463136007,8.78032001126611,8.54801351075464,9.09258418935186,8.99211659279786,9.09736598999874,8.8092297264055,9.55411023211714,9.37747994198623,8.49407363259427,9.26765620132607,9.12896681603909,8.90485876830588,8.78597348749269,8.71971335637397,8.62756094168484,8.93349581390548
"DDB1",10.5683417449756,10.6759397609365,10.5851715129315,10.7557006156126,10.5603924685115,10.9231607453896,11.0305527950091,10.8439295267843,10.9008284151347,11.721691430325,11.3796784746838,11.0655824566874,11.3047832333042,11.4929565376795,11.3138006145126,11.1415972388764,11.5731068849994,10.0268943529087,11.2421199776532,10.9843560363312,10.9930239117427,11.2136311241382,10.6299030602975,11.5003099916711,11.4762995885213,11.1521759546576,10.8908185794614,11.2150235035147,11.0242792133376,11.0308118476517,10.9565327005267,11.1874166749387,11.1662163441203,11.2558754078954,11.2592694347669,10.7190331680432,10.8378421261718,10.819976107168,11.1953319451304,11.091960577344
"DDB2",9.76128005163426,9.48323646492247,9.61549769248125,9.53895155822531,9.70562939540841,9.47327029112662,9.98637048338813,9.48074096815648,9.48965596480871,10.3235757918841,9.83409623365825,9.71868836902873,9.94404218454579,10.0379169218121,9.91384923895574,9.36916962738936,9.41523856061196,9.5268674154331,9.8643062929201,9.76508899269732,9.73203322378431,9.62364983518015,9.68516212858132,9.49233885329224,9.96645495425201,9.39584061555338,9.6568423602224,9.32538791551666,9.15689845323387,9.11502723732813,10.0299777760842,10.096978560917,9.81573453354246,9.56039984943289,9.93644349269751,9.57097469749133,9.70029769699755,9.70335416593647,9.62513097261274,9.26258923971014
"DDHD1",10.6001295901962,10.1966585211557,10.5067997147477,10.3226579252189,10.569153780647,10.011982077745,10.4697319580126,10.8628000416111,10.7863306695417,9.96840233579708,9.78062223839495,10.2049893022328,10.4333154812924,10.7221606128457,10.7233200607657,10.66427265005,10.6523555268092,10.5043531484007,10.6704923139977,10.3250011249883,10.3269049942801,10.5223841689212,10.7792065960583,10.6731113972685,10.1617861580667,10.6070650462342,10.2344095267027,10.6481841809362,10.6201229209975,9.9803078439587,10.2263044258199,9.53566703436368,9.93997280506016,10.2189777863787,10.2381001190707,10.3207362333021,10.0870626146119,10.7912993473323,9.91883176446885,11.0080752971561
"DDHD2",9.87801211265542,10.0951202265842,10.1652038892579,9.77817875533651,9.97332494452604,9.98978676109547,9.51872236824786,10.3466045123293,10.2984256715816,9.6959515180716,10.0988147685611,10.0827830580591,9.56356543321063,10.3102702716332,10.4300086577345,10.5355046138039,10.4481341277986,10.2878657476758,10.3144830314817,10.0764473394415,9.95448116543726,10.433569584939,9.79321222971771,10.2495919443335,9.88766080663897,10.4917920030169,10.5983536663383,9.44122241133633,10.1213120661621,10.209771612583,10.3251087714378,10.7077975880666,10.4152458990144,10.457143504247,10.0383650439424,9.97433182337965,10.5300284689477,10.2668960532975,9.9441754254362,10.4512659293584
"DDI2",7.62372063483381,7.86646574877644,8.0053033921155,7.43929071474543,7.91456092463469,8.03487822977076,8.08524708362155,7.668636733047,7.87845251362612,7.77159262859237,7.83124404288851,7.87782362839566,7.80068064325292,7.65323409063267,7.68980643244783,7.75673357657759,7.87896882771647,8.0408366928858,7.6830443265604,7.90201975061035,7.54918468286143,7.96934893649071,7.39324459472431,7.7121192178969,7.59860476172268,7.60416101852552,8.11010461797662,8.34882061757531,7.73605457986846,8.11129125079331,8.21184474851165,8.34078568005778,7.96654541747555,8.03794248627057,7.92895606808364,8.0282299152481,7.66190168200986,8.14192827429058,8.02095272946141,8.17709170696029
"DDIT3",9.28256495229974,9.96953865362258,9.31883424970337,9.55694235595552,10.0870551670398,9.69953191573277,10.0117645104774,10.104480574954,9.64376607410389,8.77227569617935,9.23195721093663,9.50966752533177,9.28461798253377,9.65347692107418,9.80201725231202,9.86488514268556,9.47575791178547,12.4588341134379,9.50573000873606,9.78524551222257,10.2965578494517,9.83327693049756,9.7527580734285,9.74347230409156,9.52457434819539,10.0155969484434,9.86966644545882,9.48100258513422,10.1368367309087,10.1454294905675,9.75295647866841,9.55485873041649,9.56448275821004,9.3250368836817,8.94923732547357,9.1675182147276,9.8706859316561,9.40413047989233,9.91280119549213,9.56923291230973
"DDIT4",10.9257888780804,11.1886321746969,10.8706736828412,11.8341307698795,10.8907569966378,12.5289530541184,11.8792959492347,12.1701325424991,12.750753109439,10.8850282976658,11.6036771463217,12.9356933176635,11.8819684214724,12.6641456474411,12.0453413821363,12.3960306516442,11.6534986856607,12.8759792676635,11.841759087882,12.4905738800199,12.5303353262337,12.4017848186869,12.7928854598887,11.7870837738632,12.8907147998947,12.9371969624924,13.102484636151,11.6837284554745,12.2324200376868,12.422260670537,12.1353945979149,12.8973441259046,12.6017645113624,12.9286789784757,12.3641507326636,12.5587396469062,12.1754728961387,12.5177052767372,13.3973126814239,13.5128543546597
"DDOST",11.8010677646255,11.8002231189476,11.7838741903976,12.4337231317376,11.8339533957011,11.9506707694256,12.3028647407277,11.8966610054375,11.7692096012516,12.5590580523002,12.2676875845604,12.3247470256284,12.4243911314378,12.0969342426075,12.4089806722644,12.5257632475082,12.0733107333399,12.0185539621793,11.7348163205803,12.1283446603039,12.1446592764887,11.9745106959024,12.5084979727065,12.3004304232423,11.99573790694,12.0790579608356,12.486716231261,12.2640059563236,12.091045850776,12.4369634372735,12.280664662098,12.6506089264224,12.4793698370219,11.8663695071479,12.0755229243501,12.4650174603135,12.4426676288303,12.3330677215894,12.5163405331164,11.8865022834148
"DDR1",8.10296867279712,7.91639842413154,7.70389100864953,7.07454662936178,7.55827951971285,7.45647686534716,7.55718553203348,7.62532197544982,7.63052494273068,7.74487051045483,7.66453963995247,6.9255130917877,7.6332241306292,8.17687020586948,6.9255130917877,7.5728717354182,7.63538909920185,7.4900183841273,7.79249446348319,8.24601941465373,7.75220858106156,7.66672877603363,8.13831727795102,8.24806279288569,7.66154527688404,7.71762501316249,7.4282310065149,8.07960901171255,7.76310865962395,7.80717851666186,7.24844897603681,8.41134115410867,8.05727321785166,7.91340563443898,7.91525865507794,7.66922911997923,7.872540673885,7.36671235037935,7.97754774699805,7.82815396745418
