"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"ICT1",422.865393347252,-0.159887015945897,0.108500574945436,0.00379790812668362,0.434860480505275,FALSE
"KIAA0907",214.08720971391,0.322102629968644,0.252471909411174,0.00352831618223506,0.434860480505275,FALSE
"SH3BP5",229.6935460085,0.0247215121039125,0.047286331497167,0.00352212114162488,0.434860480505275,FALSE
"TGFBR2",2304.3201352384,-0.163548308351661,0.108557383814851,0.00352153594532394,0.434860480505275,FALSE
"UBE2G2",2217.60558584709,-0.152633003457617,0.101133310362299,0.00372790875936982,0.434860480505275,FALSE
"ZNF276",833.562498592304,0.214610885710531,0.160003223111548,0.00373660187392516,0.434860480505275,FALSE
"ZNF432",66.2226872028204,-0.00819657514418031,0.0340679614934088,0.00378101668639867,0.434860480505275,FALSE
"ZNF575",110.873320710499,0.313469834422282,0.254000109815155,0.00360346596492019,0.434860480505275,FALSE
"ZWINT",78.9659296388324,-0.00877127209374686,0.03428280066948,0.00345541171736939,0.434860480505275,FALSE
"CAMK2G",952.85869299907,0.169286734248391,0.126654940709717,0.0043682137359119,0.438940449992162,FALSE
"CASP2",1035.892592267,0.240070691160813,0.184289449718821,0.00408189846545836,0.438940449992162,FALSE
"CRLF3",2325.71118050495,-0.178645921099879,0.122140255047204,0.00423665788640515,0.438940449992162,FALSE
"DCXR",1223.04382754952,0.206508394868322,0.156355516488374,0.00389786398537079,0.438940449992162,FALSE
"DIS3",745.135362529812,-0.221918068282786,0.169148703910705,0.00417279291548947,0.438940449992162,FALSE
"DUSP12",1089.22854056971,-0.182344542648264,0.136346886436022,0.00405162994826385,0.438940449992162,FALSE
"GPR65",3137.23830488897,-0.227045055946284,0.184919524925776,0.00431662767179907,0.438940449992162,FALSE
"HLA-DMA",1012.54812393131,0.23157038657762,0.202644024360068,0.00403254149242091,0.438940449992162,FALSE
"IRAK2",130.373909718302,-0.388989337718249,0.350234157295272,0.00393081519417198,0.438940449992162,FALSE
"LCMT1",773.404735577419,0.174115027006273,0.131436297059261,0.0043061381852374,0.438940449992162,FALSE
"SLC25A15",111.809429670765,-0.366143738617074,0.367453930589108,0.00429526283003584,0.438940449992162,FALSE
"SPATA5L1",130.624638881429,0.370014118552231,0.341463466197363,0.0039870480853363,0.438940449992162,FALSE
"ST6GALNAC4",304.556654647745,0.297247454240073,0.279735803483491,0.00420857086238692,0.438940449992162,FALSE
"XCL2",232.694124660316,0.429565274323135,0.500021779965851,0.00430013222793975,0.438940449992162,FALSE
"ZFC3H1",842.264239814981,0.298060498244324,0.277841049549654,0.00438645562219242,0.438940449992162,FALSE
"CCDC142",120.59572011086,0.300002594180837,0.279344316785755,0.00443048398950004,0.439651694558054,FALSE
"HIST1H2AL",23.6185519773972,0.00400857820870279,0.0329680819170684,0.00461158479005955,0.446461395772595,FALSE
"LNX1",35.3616055700189,-0.327351015869654,0.372819648419155,0.00457824904430153,0.446461395772595,FALSE
"NDEL1",1757.27264786135,0.0324161865668572,0.0602085418108013,0.00458998449582709,0.446461395772595,FALSE
"MSTO2P",21.3764368745935,0.367070982889067,0.558501134292158,0.00467869220401146,0.447499585454938,FALSE
"SLC27A3",521.318087099207,0.23292296540554,0.224647923291326,0.00470577466636618,0.447499585454938,FALSE
"ZNF532",44.0140249028884,-0.00753425124362709,0.0338361856398066,0.00473504767948624,0.447499585454938,FALSE
"TRAF1",511.053557511657,0.22047188586548,0.206797619970315,0.0048093589648364,0.45094367364781,FALSE
"LOC100130231",4721.36683848702,0.174138552296651,0.218143995272643,0.00503007848330261,0.461978886051238,FALSE
"RBM3",6236.64400433722,-0.169683912866955,0.136477136385795,0.00504216436713505,0.461978886051238,FALSE
"UTS2",285.047788569094,0.00632706386318537,0.0334769091833975,0.0050434376206467,0.461978886051238,FALSE
"DLG3",103.42020473024,0.013229711384945,0.036424267888937,0.00510133606923917,0.463715342843512,FALSE
"ALG5",1157.3446787525,-0.155516544224977,0.121158960963778,0.00538649198752782,0.464178198363207,FALSE
"DDRGK1",504.264069998208,0.163866960271422,0.14882898767813,0.00552455474586686,0.464178198363207,FALSE
"HIST4H4",22.9334691184023,0.00795045475035232,0.0339705723553051,0.00521386289973289,0.464178198363207,FALSE
"HLA-DPB1",5038.50740392976,0.180534170547134,0.186476706930432,0.00545607699261848,0.464178198363207,FALSE
"ITGAX",165.372095658889,0.00742622702653546,0.0337975297327584,0.00530887236399112,0.464178198363207,FALSE
"MED15",2986.14782474694,0.142027077164628,0.104112006632346,0.00537211007236247,0.464178198363207,FALSE
"PFDN2",489.73949160587,0.17766722872845,0.180653363689161,0.00549808450642669,0.464178198363207,FALSE
"SNORD18C",15.0317520438634,0.00888000163372753,0.034306477349956,0.0052923990160892,0.464178198363207,FALSE
"TSPAN6",24.2689292581274,-0.00404814832364738,0.0329736594545314,0.00553521197241983,0.464178198363207,FALSE
