"","GSM4915422","GSM4915424","GSM4915426","GSM4915427","GSM4915428","GSM4915429","GSM4915430","GSM4915431","GSM4915432","GSM4915433","GSM4915434","GSM4915435","GSM4915436","GSM4915437","GSM4915438","GSM4915440","GSM4915441","GSM4915443","GSM4915444","GSM4915445","GSM4915446","GSM4915448","GSM4915449","GSM4915451","GSM4915452","GSM4915453","GSM4915454","GSM4915455","GSM4915456","GSM4915457","GSM4915458","GSM4915459","GSM4915460","GSM4915461","GSM4915462","GSM4915463","GSM4915465","GSM4915467","GSM4915469","GSM4915470","GSM4915473","GSM4915476","GSM4915477","GSM4915479","GSM4915481","GSM4915483","GSM4915485","GSM4915487","GSM4915489","GSM4915491","GSM4915492","GSM4915494","GSM4915495","GSM4915496","GSM4915497","GSM4915498","GSM4915499","GSM4915500","GSM4915501","GSM4915502","GSM4915503","GSM4915504","GSM4915505","GSM4915506","GSM4915507","GSM4915508","GSM4915509","GSM4915510","GSM4915511","GSM4915512","GSM4915513","GSM4915514","GSM4915515","GSM4915516","GSM4915517","GSM4915518","GSM4915519","GSM4915520","GSM4915521","GSM4915522","GSM4915523","GSM4915524","GSM4915525","GSM4915526","GSM4915527"
"GSM4915457",0.948105477112409,0.94719392348333,0.946543477883945,0.954739037137422,0.956114108606352,0.951846354956287,0.958552927699357,0.95972872629984,0.942532778529895,0.952769994229377,0.953340783977046,0.953513802521574,0.95265371282553,0.95892010060362,0.952361647022194,0.932754633765783,0.859233873766845,0.942576500530116,0.940431366972401,0.953300959913518,0.939960305890613,0.943172708683107,0.940935611446433,0.950309617679355,0.951991613295225,0.955291520135358,0.936548564009234,0.95389916169304,0.956808458144311,1,0.93846262151724,0.945060493550277,0.949454509860174,0.94546574258012,0.951428604845434,0.943607614278524,0.875203906041845,0.950700096199219,0.962989570903826,0.958376728908912,0.916644729868594,0.942623611991409,0.950039155978371,0.946512698910041,0.943995836825533,0.941695771047933,0.949005385537922,0.931171529197275,0.945580340529891,0.93344638293333,0.945732797076929,0.933146556302723,0.944591675535006,0.905061526557575,0.945023845426591,0.952355837687268,0.935161802906222,0.947889035500781,0.946323989332126,0.941207277024966,0.942228937157937,0.930644041314065,0.945911665571531,0.946294761450693,0.950872916476082,0.943968060695846,0.949087746584874,0.946494658323125,0.94819858774114,0.929898076993342,0.944667297755297,0.954268091010001,0.946538950541804,0.953816891161533,0.950895142261425,0.931267028604291,0.939899916017468,0.944971070553143,0.940451433946548,0.936652080067221,0.948196196371832,0.926747322664076,0.92659531672928,0.948009258107868,0.924219481861587
"GSM4915458",0.944112950466899,0.942881797284988,0.940850913000689,0.943698317799403,0.946753057787919,0.937941506955726,0.941582474561857,0.94612263310542,0.941308449561324,0.94142889159074,0.941841407254788,0.941164855690543,0.944031995271272,0.949219069830988,0.943344102326992,0.919648494984948,0.851655426700683,0.934086552567393,0.940293447497359,0.947748781300405,0.935043213206058,0.933733249414524,0.931629545587935,0.943305749921941,0.938592545721398,0.940196398062545,0.933452174370648,0.942135518343474,0.942682679207145,0.93846262151724,1,0.934711027064894,0.93896087576362,0.9388643782702,0.947189323749617,0.936232622522684,0.86647423557896,0.942270041196128,0.948637250086717,0.947718437791808,0.913023741303633,0.934441037460839,0.939248458755695,0.945784230652172,0.938903690019534,0.937850162188885,0.945486200038529,0.927809082502481,0.942916655879407,0.927373535599001,0.932546765345509,0.937425859341127,0.931316189878049,0.895218873108813,0.93549252020907,0.942804421734457,0.93604567975686,0.932641204823862,0.931837190558843,0.933149901469769,0.932000005477201,0.922730051270851,0.930762972620033,0.932411464080796,0.936165342723289,0.939438908683318,0.943345065667184,0.934001129832689,0.941003852075356,0.917511249519455,0.938939969991826,0.937825027997702,0.940032942261609,0.938583485611098,0.932653406559916,0.92161461041087,0.932927177283701,0.932212205550644,0.935550285108228,0.926783399674801,0.933225955230808,0.912746189804872,0.907271170761536,0.932922610251792,0.909383925041501
"GSM4915459",0.948642485290852,0.940378204093646,0.938116673670072,0.949571412579381,0.957324101352491,0.951651637092497,0.956380299220891,0.955742073390671,0.941111682371793,0.949194492387174,0.94682542009889,0.945982886590688,0.956946801560759,0.949180974418014,0.949429717805974,0.919379232780739,0.853977798681441,0.940060862595331,0.928504017273665,0.949147254399461,0.936356675025873,0.937574963497385,0.938368221727638,0.95110389933632,0.949015779394569,0.955461656681627,0.939103132196083,0.957765077393877,0.954630575551478,0.945060493550277,0.934711027064894,1,0.948146401153742,0.947126826123171,0.949396726055388,0.94143342168809,0.877300929111233,0.944615731767042,0.96146443476095,0.952300638069552,0.91591529805177,0.934238520640258,0.950291388864672,0.942652402860787,0.942988505504242,0.932679815781305,0.949898288282552,0.921396093989584,0.947092736535378,0.926129896015686,0.943655698160997,0.936421981704516,0.947682764260301,0.903024632136483,0.951847430257163,0.957963228297406,0.943981581695622,0.953050679499323,0.948047223050015,0.949737668481732,0.948352631618925,0.931382459139537,0.942435786468193,0.948810148149198,0.949328117023344,0.954309769410647,0.948178941700082,0.948671769787512,0.955418184194697,0.92769139037761,0.944938016562658,0.954603908586852,0.955789042716583,0.952617037392003,0.944461887225035,0.940847185241387,0.948443436743228,0.944189409165823,0.94145319884297,0.937703582567613,0.948437502777305,0.931984316442634,0.927992243129698,0.9452685730103,0.925687654657481
"GSM4915460",0.954734536214664,0.955641048376643,0.953878629683576,0.960337403927617,0.962217602902546,0.961538449762234,0.96052708320599,0.96344672020896,0.94889897137178,0.958871348247616,0.952797274281097,0.952811851063603,0.960309859701708,0.959027220337532,0.957560586219811,0.935365548130494,0.857774792269122,0.946669480350937,0.936093623134894,0.959043662524047,0.952280488620975,0.947686809737692,0.944188262707374,0.955810308479815,0.956312450016929,0.958422203668356,0.94966171616032,0.966851995430677,0.962066254806832,0.949454509860174,0.93896087576362,0.948146401153742,1,0.956206144216588,0.951477511007546,0.951103615638069,0.877624611540877,0.960003767160349,0.96532187056327,0.958007964863208,0.933113594730934,0.947702116383351,0.956802208497695,0.950809634821114,0.960450184293688,0.947405075854865,0.957715654624716,0.94138824187191,0.952123620523432,0.936314509819996,0.950683464142043,0.948980919376321,0.946799641651505,0.903596287184188,0.950511730733885,0.958237305132194,0.948559965291935,0.947368297508588,0.949840760782483,0.943760034734582,0.950384132320515,0.93453511585596,0.948181703300543,0.950108925068338,0.945092516984739,0.955285480836909,0.951081561746727,0.950674600098309,0.955470598215188,0.934814342211401,0.952307666960403,0.954516110960466,0.953521622897926,0.94471767567672,0.952299324051201,0.943817934614173,0.954519502718931,0.956890656553695,0.949091013674283,0.943085224631597,0.953631128593817,0.9358895150846,0.920200133711575,0.953686366215341,0.943262501334471
"GSM4915461",0.957714806071099,0.951889097225643,0.952609702047685,0.95720473831978,0.961890053907615,0.952970318802896,0.955283282873325,0.959942346580004,0.949451604969753,0.95357860687616,0.953508173116664,0.950916230619036,0.96115122423338,0.961675778347028,0.956229728760114,0.931231826112976,0.86208745192996,0.942985731370112,0.93532475078152,0.95987825132446,0.946754039050572,0.943919659245772,0.942610207048588,0.95449865684707,0.949468322527259,0.954541659542743,0.945688175128649,0.958476529288496,0.955362403447076,0.94546574258012,0.9388643782702,0.947126826123171,0.956206144216588,1,0.95084412871955,0.950153097380404,0.88104791730948,0.955308489506213,0.961154641523985,0.958568987682901,0.933907923018311,0.949969446017612,0.95205757243743,0.949018227633543,0.95779630851982,0.948936823485071,0.956761018154041,0.936838291025915,0.952833672188232,0.937794704782872,0.947978587235383,0.944009923125305,0.945003858624687,0.904648554434538,0.949013628406508,0.954911292185113,0.948698441300402,0.945872461301804,0.941427933960799,0.941966044495299,0.94510770022167,0.932033643585758,0.942611968620257,0.945717689964514,0.945934183704378,0.9516887590986,0.951282796231295,0.946872086900166,0.953917341241073,0.926032167294285,0.947516811867323,0.951261975017205,0.952411583387388,0.946404596353474,0.946462490149935,0.940808209239628,0.946740411582911,0.947895751851868,0.945787773827715,0.941372408876464,0.94839265617613,0.934230472684479,0.917687584873746,0.948822999812157,0.931301125012344
"GSM4915462",0.954571162046502,0.952830277321168,0.95513086913133,0.95691112079404,0.95786228972877,0.953257249304892,0.957409622224951,0.96185901757013,0.951308823752416,0.954455163405297,0.956719602746115,0.959206971401243,0.956000265331539,0.962189403338926,0.959344283089277,0.93567302612337,0.872616697400976,0.948368838444997,0.943316476891346,0.958291020322731,0.941434056046238,0.946733060515665,0.948760043077439,0.956194551956653,0.951946454759345,0.955575514190061,0.939333097008704,0.954631776141134,0.961470008592072,0.951428604845434,0.947189323749617,0.949396726055388,0.951477511007546,0.95084412871955,1,0.951102152983389,0.886373190606013,0.952691424060505,0.961946267881059,0.96096260398557,0.927408100198901,0.949647052037169,0.950799386498037,0.948541911512193,0.952338515066712,0.950305140430581,0.956213394093923,0.938553657087598,0.954310871219143,0.938938900354827,0.947893082512146,0.952192021301232,0.950190548036156,0.914512610661468,0.9526090934225,0.961156743144433,0.947774870493868,0.951393168459817,0.950097550363708,0.95090873608305,0.946083635114426,0.943539262485456,0.950857863513321,0.952871088133856,0.955506966547245,0.956523082519288,0.960620188492202,0.954056468351361,0.955833162939698,0.930238621277793,0.955079704077279,0.953885679251891,0.95669886134524,0.954886037279704,0.954612481793894,0.942496016758373,0.950228059513445,0.951377759560541,0.948264334393931,0.94439395854494,0.950836411236746,0.933162312727153,0.933534629983217,0.953512445498399,0.933869086583142
"GSM4915463",0.959090153383895,0.955693444844276,0.949643948188916,0.95382591099407,0.956586237489512,0.947397745270823,0.955542421451482,0.956005522338051,0.94368771013561,0.949973093883112,0.9552790316712,0.954877212759917,0.954377279745429,0.958893749665461,0.962185134300372,0.939604123735133,0.881265779320395,0.941183107437245,0.934995493632976,0.959741928142974,0.938911837653599,0.946568628963287,0.942439671203487,0.949518838990736,0.950401394287594,0.949100931461545,0.933738470183935,0.950702636782924,0.953091180119888,0.943607614278524,0.936232622522684,0.94143342168809,0.951103615638069,0.950153097380404,0.951102152983389,1,0.890287200973376,0.954360660423405,0.956269636324697,0.96057029273775,0.928367716805863,0.95455844498497,0.948418967211752,0.954172627703483,0.954019756834843,0.955860181865832,0.958693158289607,0.947375305281401,0.949750515044265,0.940949318667914,0.94068748531071,0.948677776721257,0.941900821799527,0.906469323850118,0.9421580454231,0.949704749971659,0.933419664205144,0.944684200988965,0.942519878931253,0.939998203926361,0.9426979045403,0.932512089280839,0.941118295346064,0.949146484636606,0.946861496931257,0.945795994624802,0.950051614638886,0.944790989386661,0.948415409186291,0.925340686114652,0.940280052855548,0.948248082876036,0.943613914263824,0.9467496482307,0.945551096455818,0.93344877433649,0.944629767369399,0.942312331264605,0.937858667150928,0.934998854333703,0.940769482867164,0.926030760354236,0.923515655908062,0.944618502849494,0.927364529318991
"GSM4915465",0.888103197937219,0.875173562802764,0.8746929882177,0.880685804882502,0.881469737754988,0.897333160853186,0.894935058227786,0.894142603875412,0.864225784142198,0.881623488928859,0.884020812139184,0.897518547281001,0.882454363280519,0.889353716089275,0.896540580040145,0.864929103895744,0.925619251133548,0.878823327924779,0.864005389446412,0.887823187148989,0.838975139481192,0.863996822654548,0.857839146618372,0.886311893102668,0.8800656640137,0.885020901712687,0.844440008403703,0.885559344252058,0.890537820471504,0.875203906041845,0.86647423557896,0.877300929111233,0.877624611540877,0.88104791730948,0.886373190606013,0.890287200973376,1,0.877696981240177,0.889553959531985,0.885331449576088,0.883003993030688,0.88927329209097,0.886205502911225,0.886421199750112,0.883856129970573,0.880164979612597,0.890410552104526,0.914723569591576,0.873398163700239,0.916573847297798,0.866767050668249,0.865133497288206,0.871117997724063,0.934006182907974,0.876811433427732,0.885133780523555,0.870905722592755,0.887178793748836,0.880835098303449,0.880148231944461,0.867725784129194,0.872328084613055,0.885464750352326,0.887054172144239,0.880425712156373,0.874083225551384,0.880643784094241,0.877128725997326,0.87720978198191,0.867019894442034,0.878064420748288,0.879980281222814,0.888876942953097,0.879497771665035,0.895390668360174,0.874232173897358,0.875217676410779,0.867799997922587,0.865035237691016,0.864858378443249,0.873329551288744,0.867098218767708,0.919419285983988,0.895937727528872,0.871257794852053
"GSM4915467",0.958342982002445,0.959002812587831,0.954331331168915,0.960676685324575,0.962524363955809,0.955889875247554,0.958570046585348,0.961467451508533,0.950987093426249,0.958085502941212,0.95619125677925,0.954146440172023,0.959558075161884,0.962314135341375,0.959086907842609,0.937672662369868,0.860914663097077,0.944040340340054,0.939990932599199,0.96264562043284,0.949373804741305,0.953483443201741,0.948085493266975,0.954745241376825,0.954432411057208,0.956888426665963,0.946403284309427,0.959655022801042,0.957813924584075,0.950700096199219,0.942270041196128,0.944615731767042,0.960003767160349,0.955308489506213,0.952691424060505,0.954360660423405,0.877696981240177,1,0.963958795655696,0.962471943004305,0.934615391247698,0.953887832782925,0.954767187226102,0.955770699220854,0.959944253115044,0.954395475383026,0.960042475074315,0.943559855115725,0.95370669724953,0.938921036535949,0.949618342573675,0.947822539380712,0.945089407647758,0.900486510672112,0.945787418639682,0.953892883688827,0.943754610612612,0.94510625142303,0.944686512141146,0.941601483462571,0.945549753712171,0.933470598414442,0.945928940458461,0.946007609896819,0.947550133549823,0.949077899817406,0.95139152303828,0.946796288515521,0.952615435857249,0.929405967303575,0.948979192058742,0.952276977085871,0.94967071852212,0.946227812593592,0.947911748641243,0.936800484458243,0.946000315962935,0.950079331090993,0.947609657722357,0.940216426481605,0.949025503934631,0.929734075524932,0.91708255397155,0.950440337752546,0.931239194301552
"GSM4915469",0.961908897530029,0.958429828916016,0.955927440529728,0.966921680507187,0.968632543165649,0.971468852154322,0.972212706158938,0.975471066214378,0.954627191666989,0.966343581978246,0.962085827660842,0.962149143186431,0.970260222288408,0.967128724290788,0.963681145397356,0.938536469196843,0.866892609835406,0.956377355855039,0.949342072100259,0.96430631653681,0.956226575310876,0.95579864894064,0.946525143806106,0.963443355314504,0.96596106936755,0.971720430021557,0.95156395286166,0.976017923843402,0.970237800995629,0.962989570903826,0.948637250086717,0.96146443476095,0.96532187056327,0.961154641523985,0.961946267881059,0.956269636324697,0.889553959531985,0.963958795655696,1,0.967622571777608,0.92955039245109,0.952681203779622,0.967068919641913,0.959889377559842,0.959551372212288,0.95220267027262,0.963745050557036,0.944035168603639,0.957554039911592,0.946920587026566,0.957202431255914,0.946164210293129,0.953615702512756,0.916931519621751,0.959251424845234,0.965545261796442,0.953782710630918,0.96187116613783,0.958700095033955,0.954951945931801,0.95794610016471,0.939693393074477,0.957560778248421,0.956530004619941,0.959980608829914,0.961023662530698,0.960257778865806,0.957696474432989,0.962447159237121,0.9446355538357,0.960309167134986,0.967919046754805,0.964125159892448,0.963327183016296,0.962132391320584,0.949318841452843,0.955647477467844,0.96113560270067,0.956404044253196,0.947509394452707,0.960587355342461,0.939732484859534,0.93850430353952,0.961981369908602,0.937286144489754
"GSM4915470",0.962500626766624,0.959337826226071,0.958283585276602,0.963625204130783,0.967737599376103,0.956682624489899,0.96397497495918,0.96572557275974,0.955820409842621,0.959370151985869,0.965380601386509,0.962434297545039,0.965001788257055,0.970221204128487,0.96547062073994,0.94359188682025,0.870782419740985,0.948838148871704,0.94584576936768,0.964679321734712,0.949649896610463,0.95313716477696,0.952693901231021,0.959971556080557,0.959254839732946,0.96077874444479,0.947166676615319,0.960947376642837,0.96238880296097,0.958376728908912,0.947718437791808,0.952300638069552,0.958007964863208,0.958568987682901,0.96096260398557,0.96057029273775,0.885331449576088,0.962471943004305,0.967622571777608,1,0.933914253347751,0.957053737631239,0.958270532540016,0.960588601346046,0.960588186340305,0.958658894985564,0.963036577786454,0.942105232109022,0.959233575359962,0.943163833012064,0.953404344459686,0.948747916300701,0.953727388179384,0.909198340741541,0.953470325907039,0.960848711112541,0.946641587678778,0.954774026955727,0.949507732077575,0.948165598518435,0.951400185675275,0.941342338917398,0.95069555785669,0.954630567148942,0.957924663187241,0.954088829559493,0.960162611719238,0.954288022141175,0.957915877732228,0.933309916140797,0.951638552831423,0.958474705206308,0.955271072559716,0.95902987147604,0.954885563677723,0.94084833088344,0.948794005878144,0.951100530161549,0.94921642522817,0.945449428272524,0.954044635244079,0.936197723357302,0.929039940666622,0.953411516441913,0.929200799675562
"GSM4915473",0.937666036345902,0.931406764032476,0.936777231218823,0.933266906796704,0.934400799849975,0.93005860534298,0.927157751599223,0.934323367376955,0.926836631335895,0.929565580723583,0.928985643884607,0.930968668987133,0.931970947068595,0.943860029952927,0.93503101750881,0.917462403490771,0.867766756541058,0.916086775808405,0.904314889000867,0.93655642675529,0.908237444686799,0.921803164986424,0.922252335936054,0.929058457857531,0.923061001051642,0.926009330043314,0.916711859033012,0.927808385993459,0.933745354132482,0.916644729868594,0.913023741303633,0.91591529805177,0.933113594730934,0.933907923018311,0.927408100198901,0.928367716805863,0.883003993030688,0.934615391247698,0.92955039245109,0.933914253347751,1,0.93721023888925,0.927273105848168,0.923289442858214,0.945597331641852,0.935004672715558,0.937822126540614,0.926373200647514,0.93183590374621,0.921732397505917,0.927484706090811,0.924582977179166,0.918296656323844,0.895193810835396,0.91997890569909,0.927212602056137,0.925045224280291,0.917810736710827,0.910890397286304,0.912194471559244,0.914134190016906,0.914899700435228,0.925089511314871,0.918999529806929,0.91924568312718,0.924144495793612,0.928890007143997,0.923256397323604,0.923682757109022,0.900452799314604,0.92662196225428,0.918443153680398,0.927378227372287,0.914087257816923,0.927174710794294,0.91891599379921,0.91976671965549,0.924747984625148,0.926012539861365,0.922510144974202,0.921565909755597,0.917402331677961,0.897546784463696,0.93966943843975,0.922689392751994
"GSM4915476",0.95719766262775,0.951902840040292,0.950462521814664,0.952869528764333,0.95400780507219,0.947164633019587,0.950377825513737,0.955578979284338,0.945370061120839,0.94897274283202,0.951547519356546,0.953755514400651,0.94980349984491,0.962766604046282,0.95651350993154,0.937029600334546,0.880328646695835,0.934578152167426,0.932371093586491,0.959276930186815,0.934388344729783,0.944744809445673,0.940767559557413,0.947052173566004,0.943979416735133,0.945282374192618,0.932618135380892,0.946128046075672,0.950836528774836,0.942623611991409,0.934441037460839,0.934238520640258,0.947702116383351,0.949969446017612,0.949647052037169,0.95455844498497,0.88927329209097,0.953887832782925,0.952681203779622,0.957053737631239,0.93721023888925,1,0.943964708867265,0.947158226793203,0.95601820776977,0.956416627801625,0.954857252589871,0.944055814244244,0.947037610064466,0.939327636251731,0.943713723186901,0.943017734709912,0.937426801603289,0.907275748330749,0.936925250996303,0.9443296685896,0.934559548509242,0.937619837063876,0.932140400682265,0.931168739432546,0.932640880395583,0.928697631806591,0.942884618331971,0.939277134501848,0.942441909129648,0.938976191077188,0.947267001764058,0.939371957342387,0.942606436240071,0.9201665149577,0.94155228985978,0.941739349637418,0.940687361474279,0.93932131103401,0.944980189414883,0.932481918985075,0.936225647650022,0.94076795991354,0.939170950091229,0.934954724884503,0.938301105391119,0.92679269716522,0.919243448346147,0.947813366287294,0.925279331515831
"GSM4915477",0.953975868738265,0.951412456754471,0.945736024309177,0.957867255235476,0.959406908929838,0.959804325906668,0.960418191271244,0.96541582935995,0.948265525553519,0.955893616788685,0.95205603703755,0.952464306907186,0.959559861695292,0.957046233980472,0.954363690806701,0.932958556583399,0.864946029428557,0.947147736166303,0.941198690811365,0.95344990356315,0.944368166633089,0.948060720952731,0.937258646088695,0.954433403502663,0.956413295301388,0.959836713092465,0.941409865376242,0.964387492466312,0.959215142873552,0.950039155978371,0.939248458755695,0.950291388864672,0.956802208497695,0.95205757243743,0.950799386498037,0.948418967211752,0.886205502911225,0.954767187226102,0.967068919641913,0.958270532540016,0.927273105848168,0.943964708867265,1,0.952878844007046,0.953252011489534,0.94550116798022,0.954637650158977,0.939442540068645,0.951145598086826,0.941049137506102,0.948095588267175,0.939785543320963,0.94265054380148,0.908659770244509,0.948261397563812,0.955439844888488,0.946311187090857,0.948746753647035,0.947550031766088,0.945092895880677,0.945029449855113,0.931779537131631,0.948400883654176,0.94654021756252,0.946658056595809,0.949457627694109,0.949519719204743,0.944258393791929,0.953224802240002,0.932267450550421,0.94945026922641,0.955518339546292,0.953563747087281,0.948613944557266,0.951623291081705,0.937789844483299,0.943501262621024,0.945432646988211,0.945734324477064,0.937763719429083,0.947890574543466,0.927518739710907,0.925612260606022,0.94818511531407,0.924453784494463
"GSM4915479",0.956196804837281,0.949632153229071,0.944234090916781,0.951146306962959,0.958214119607054,0.952513931659662,0.95521168402958,0.957511343336385,0.945661144291815,0.95229486617974,0.953144738695946,0.952477619792518,0.95697586336679,0.95610140237225,0.957791492745679,0.929568539571631,0.869280345487026,0.940951683036654,0.944076688402859,0.959492081480366,0.943122108775454,0.945079894189831,0.935758424329691,0.951396463056612,0.949988396444139,0.950468541720269,0.941915300436565,0.956645820249266,0.950084396292231,0.946512698910041,0.945784230652172,0.942652402860787,0.950809634821114,0.949018227633543,0.948541911512193,0.954172627703483,0.886421199750112,0.955770699220854,0.959889377559842,0.960588601346046,0.923289442858214,0.947158226793203,0.952878844007046,1,0.951324014989677,0.949024646735928,0.960039650122217,0.944748528707299,0.948988455894523,0.94234583287158,0.938403289795276,0.939676464237923,0.938580230768026,0.900469851128555,0.941003222701539,0.94802047739547,0.93705613769735,0.943018107207437,0.938006179461258,0.938824714325591,0.941261526485092,0.924689686955844,0.937305191911365,0.942251564261453,0.94190886617597,0.942504343681932,0.943557902983849,0.937973023721762,0.948359802476966,0.927237032581565,0.939992519689767,0.945390565494686,0.944626618451013,0.94604634330904,0.939940052695705,0.929299796269954,0.938159629602313,0.938322338438719,0.93783117234181,0.931741866276698,0.938621037853752,0.921033588504536,0.915495250283883,0.938018103247386,0.914816662285109
"GSM4915481",0.960709208775633,0.95774814363293,0.958056958797739,0.958542241119977,0.962054374178062,0.954941203072842,0.953555910357964,0.96016007706238,0.952273576857949,0.954774998316209,0.954860621969293,0.952218639341069,0.959689535645063,0.963955225514618,0.958950775857155,0.937637375331817,0.867651284964261,0.94150826353068,0.933119766167007,0.962612764528802,0.944997114055485,0.950345418318441,0.947239861121321,0.953718433126617,0.950895358955689,0.953037437058046,0.948270230918218,0.957762794115982,0.956839417452476,0.943995836825533,0.938903690019534,0.942988505504242,0.960450184293688,0.95779630851982,0.952338515066712,0.954019756834843,0.883856129970573,0.959944253115044,0.959551372212288,0.960588186340305,0.945597331641852,0.95601820776977,0.953252011489534,0.951324014989677,1,0.958267425829133,0.961663647439721,0.943041518428449,0.95579399020833,0.938542782983143,0.95138608694152,0.952889890588728,0.944885582966441,0.905180032405335,0.948463732433862,0.954686181861504,0.949618499857608,0.944447073647725,0.93998800806466,0.940318328630425,0.944839799594779,0.934592147147996,0.945955642741333,0.945100420353396,0.945166394216967,0.952407944314148,0.954710139272386,0.949646956034361,0.95349862247264,0.926708381706622,0.951137443940662,0.948238532012402,0.952278798006552,0.942484121333785,0.948289970680241,0.942389186361071,0.949415564606373,0.951459450939458,0.949455959807061,0.945438185869991,0.94722405351441,0.937483082654082,0.91956255194349,0.953407071182761,0.938254124153888
"GSM4915483",0.957078884711247,0.958683994875267,0.954794916692808,0.956010310901032,0.95377679259323,0.943482956789393,0.948482675127336,0.95346754137832,0.947195511774835,0.947403389098665,0.955166197067961,0.951131693814472,0.951539825853244,0.963257210953648,0.954334013093244,0.941040968256066,0.871164708301572,0.938764519167064,0.93804541960749,0.957605473759805,0.937119385267564,0.94727072298278,0.943975874835288,0.947572473842076,0.945569528108436,0.944864211695599,0.935849409866808,0.945094473769897,0.950427872159268,0.941695771047933,0.937850162188885,0.932679815781305,0.947405075854865,0.948936823485071,0.950305140430581,0.955860181865832,0.880164979612597,0.954395475383026,0.95220267027262,0.958658894985564,0.935004672715558,0.956416627801625,0.94550116798022,0.949024646735928,0.958267425829133,1,0.956905379042659,0.944543147254943,0.95058712330493,0.939287341753308,0.941393719103378,0.946967566493935,0.940154912748506,0.905145672533216,0.938636696352998,0.947327800039724,0.936145698948348,0.937216145496293,0.935582158582386,0.9329213966192,0.935985898382819,0.931877379208799,0.939394780136285,0.939771095088672,0.943776084140906,0.941489449878337,0.952146618271235,0.942164421395244,0.943882249333412,0.918756979671918,0.942374269069173,0.943574100741024,0.941511504733352,0.94065517200234,0.94310759373711,0.928711357869077,0.937886999048363,0.941172077570116,0.939959155869928,0.935372953097807,0.939811910876333,0.923247017136497,0.915684512748655,0.943223996582259,0.921776137537233
"GSM4915485",0.960592798174889,0.959554574065799,0.955875018407172,0.960558444871688,0.966095377997602,0.957431943190398,0.961613830780383,0.96298029841398,0.950466859228864,0.955572434868335,0.960679632333542,0.954402879279199,0.96250855289558,0.962404547053859,0.962181110374873,0.93852460050751,0.869496906985406,0.946565292031723,0.940093421373147,0.964596155250417,0.945050088054164,0.952754979362844,0.950398043122554,0.95744051184787,0.955449034351824,0.958172955509878,0.947113038575974,0.961130130962406,0.959363447906451,0.949005385537922,0.945486200038529,0.949898288282552,0.957715654624716,0.956761018154041,0.956213394093923,0.958693158289607,0.890410552104526,0.960042475074315,0.963745050557036,0.963036577786454,0.937822126540614,0.954857252589871,0.954637650158977,0.960039650122217,0.961663647439721,0.956905379042659,1,0.948882187107168,0.956298275215758,0.94238408094933,0.949584194865715,0.953393692163387,0.951096749496244,0.915253585104305,0.952653909076407,0.961330624632732,0.949971943890244,0.951595709255469,0.949478948413237,0.948502671724514,0.949959432681495,0.940099701892167,0.948611513984781,0.952794737501493,0.953265033794268,0.955084941784108,0.958484909368079,0.95258433104545,0.95740669892471,0.933873754989199,0.951635659239653,0.955042773022784,0.957387258851332,0.952913858109309,0.949545055063634,0.942301776804145,0.952831477960085,0.951818341342346,0.947811480853622,0.944855872451272,0.951552543698896,0.934414716932648,0.925670756215942,0.951408608178574,0.935214010599551
"GSM4915487",0.943796726555807,0.945567344816702,0.940113918174427,0.943190392057552,0.9393302478997,0.941728779039782,0.942495632514135,0.947089810928154,0.93047071477722,0.939341691807298,0.93979466866368,0.943880327455347,0.93811917550396,0.947312653419608,0.947961465954643,0.932197724891971,0.900830534175303,0.931913642512326,0.93395153996491,0.948879810063064,0.923627698661838,0.933918086356668,0.924496714594808,0.936074768241763,0.937977020538789,0.936936014392141,0.91694102660838,0.939917438893116,0.943452103931081,0.931171529197275,0.927809082502481,0.921396093989584,0.94138824187191,0.936838291025915,0.938553657087598,0.947375305281401,0.914723569591576,0.943559855115725,0.944035168603639,0.942105232109022,0.926373200647514,0.944055814244244,0.939442540068645,0.944748528707299,0.943041518428449,0.944543147254943,0.948882187107168,1,0.93108772115289,0.952439547030671,0.928013376060188,0.936442343989853,0.923640547075742,0.92805349739328,0.92467162383521,0.935551024444755,0.923583802801681,0.925159710467882,0.930120488331211,0.921940080456734,0.924021578507765,0.921014124800885,0.929924320022715,0.931323218952585,0.927397411745647,0.929516204708751,0.934722057659066,0.930128620504366,0.930318604914905,0.91657997643868,0.933530683213804,0.932106852665152,0.929344183047029,0.92661774459564,0.938875484687595,0.917928150848368,0.930053690610661,0.932005356779583,0.925032514591729,0.919582500152906,0.928329922617635,0.914127034801365,0.922786550925657,0.938253422764738,0.921762986933695
