"","TP0003_CD8_LTBI","TP0004_CD8_LTBI","TP0005_CD8_LTBI","TP0008_CD8_LTBI","TP0015_CD8_LTBI","TU0084_CD8_HC","XT0101_CD8_HC","TU0079_CD8_HC","TU0119_CD8_HC","TP0001_CD8_LTBI","TP0007_CD8_LTBI","TU0146_CD8_HC","XT0103_CD8_HC","TP0013_CD8_LTBI","TU0005_CD8_LTBI","TU0010_CD8_LTBI","TU0013_CD8_LTBI","TU0021_CD8_LTBI","TU0022_CD8_LTBI","TU0024_CD8_LTBI","TU0033_CD8_LTBI","TU0035_CD8_LTBI","TU0046_CD8_LTBI","TU0050_CD8_HC","TU0052_CD8_HC","TU0053_CD8_HC","TU0056_CD8_HC","TU0057_CD8_HC","TU0059_CD8_HC","TU0063_CD8_LTBI","TU0070_CD8_LTBI","TU0071_CD8_HC","TU0075_CD8_LTBI","TU0085_CD8_HC","TU0094_CD8_HC","TU0110_CD8_HC","XT0082_CD8_HC","XT0106_CD8_HC","XT0123_CD8_HC","XT0134_CD8_LTBI"
"TU0070_CD8_LTBI",0.949858472608011,0.95202851085517,0.941545333914878,0.944890406081486,0.939146042831806,0.94671885926364,0.938461644671985,0.936625372340651,0.93846283065459,0.947331581524954,0.964852758051061,0.948210654578677,0.962557746233534,0.947445748096462,0.952769865918446,0.963281089531259,0.963837287478608,0.91442463782613,0.966177845025251,0.968304935857798,0.964765493656314,0.95416784922907,0.955810341890871,0.961947179671056,0.963556040701548,0.965919917882907,0.96082246902752,0.960687294070323,0.963942509694216,0.963996525934687,1,0.961558937239435,0.956739373967663,0.961197384175897,0.964949523183233,0.96499877136513,0.954286382118628,0.955492149790677,0.95727233706836,0.961544598594125
"TU0071_CD8_HC",0.940425192349472,0.941035670696794,0.933423754930232,0.938942724781099,0.928778661409627,0.944254285366644,0.935757826147935,0.936507483097281,0.93599738306944,0.945639701084153,0.954483356963964,0.94360823575242,0.954750028624004,0.953417304192626,0.95059848433284,0.965027646746577,0.960750875864528,0.905106744596756,0.961351841241794,0.966375300534177,0.960563894093655,0.958159168773533,0.952720329639039,0.953972953194024,0.960259033869125,0.960370512718875,0.965653304598149,0.955980417057185,0.955311131567554,0.958888067430012,0.961558937239435,1,0.956246793518915,0.962508115087362,0.965612141781054,0.961670098411066,0.959002034910548,0.956278696211984,0.957648059241097,0.959866848863963
"TU0075_CD8_LTBI",0.939168221323688,0.942409372160123,0.938493221107521,0.94255393239317,0.936376104553768,0.955123469960904,0.937862852546487,0.949431170492414,0.949766792136623,0.926589526423634,0.955403092603618,0.953754494591933,0.948578285166324,0.942037499230363,0.945045670425831,0.955363250572318,0.95671958204136,0.919031378347506,0.963467118295366,0.95473038939762,0.956953377442447,0.951286569503642,0.949912948776525,0.963838324952684,0.954785051662274,0.965374945515913,0.962033622506326,0.94402711002034,0.960553846763614,0.968041848164974,0.956739373967663,0.956246793518915,1,0.963411523833799,0.958264085143315,0.950320017635914,0.945490812251789,0.943110649794439,0.953316538288386,0.952984121704992
"TU0085_CD8_HC",0.945534771979705,0.947245848685063,0.944547334515276,0.943786993032235,0.938592875629776,0.956150524952142,0.939201899157629,0.946347396545095,0.94800091670307,0.940997724430621,0.962160039207228,0.948942995462853,0.956537388607964,0.94748935332854,0.945342005334721,0.95838496238534,0.959232014528516,0.91207681512313,0.963868984013865,0.962294007228063,0.961167362508008,0.952519757705046,0.954717681784249,0.961490419041569,0.961991471428706,0.966629770819078,0.962892617478934,0.956083656962171,0.963083165429515,0.965842429131884,0.961197384175897,0.962508115087362,0.963411523833799,1,0.965186342009518,0.959951581541617,0.949514734947584,0.9490126329862,0.956271103603631,0.956794287590791
"TU0094_CD8_HC",0.94977773240232,0.949734702705489,0.944250466061888,0.943192069363092,0.94089147255444,0.947409983634346,0.938398961513962,0.936860833968359,0.942506292183697,0.950673237506383,0.966481262882755,0.951407936229149,0.964983721240869,0.951563701474883,0.948635502473645,0.96239128384449,0.95961071009449,0.905534189104037,0.96428136542296,0.966148737121837,0.961086792062995,0.95476812027592,0.953657116144103,0.961958718560138,0.963824724932629,0.964225461840486,0.960177863291256,0.958384597033505,0.961658661961863,0.964124444973588,0.964949523183233,0.965612141781054,0.958264085143315,0.965186342009518,1,0.966455315692655,0.953888471075657,0.95520269420257,0.957774476204591,0.961438701742191
"TU0110_CD8_HC",0.946838058810375,0.95132383548457,0.94062147213128,0.94294857771069,0.939058625615147,0.944703007255985,0.940621173099792,0.93332513181578,0.938475232644537,0.951797149934806,0.96424769190301,0.95244169185051,0.966043161986867,0.943799850953454,0.950835912985374,0.965958350214131,0.961922012044445,0.919153847238737,0.963048069990194,0.967673639402899,0.963794507321754,0.95290410442364,0.957798095929811,0.955440172305926,0.963732446228807,0.965349311286962,0.961479346291042,0.963069282629143,0.961736315559812,0.960852051029818,0.96499877136513,0.961670098411066,0.950320017635914,0.959951581541617,0.966455315692655,1,0.955993931093218,0.96081775457473,0.962303040930594,0.965284587841671
"XT0082_CD8_HC",0.93300444164769,0.932931355196961,0.923490622889766,0.930484317408775,0.922231811650776,0.93282214827858,0.932904237315947,0.933412230357756,0.933621316552232,0.932174056837774,0.943068370365101,0.940557834995689,0.947917621234774,0.950662952799316,0.951620079123408,0.958691470021635,0.953148205892998,0.904086890443864,0.954587734450434,0.956845015142677,0.954078794870674,0.957879567185698,0.946284812217284,0.945622873654856,0.952553558725018,0.954924014401078,0.957506528782974,0.948601272416865,0.9518644758319,0.94813503859553,0.954286382118628,0.959002034910548,0.945490812251789,0.949514734947584,0.953888471075657,0.955993931093218,1,0.958696092202237,0.956959788382817,0.957872142856603
"XT0106_CD8_HC",0.940794457261011,0.942357776917052,0.930152867650819,0.941244583912626,0.931155836119094,0.937320768521801,0.945123090926552,0.93485616160257,0.936777541054431,0.936220434426086,0.948376972935145,0.953229993983687,0.9569343312415,0.942708659533796,0.958005740435611,0.963766411771416,0.955768872886738,0.921019247567526,0.956087244420301,0.958373230035014,0.955753581219826,0.951518986382504,0.949365177847653,0.944050368112657,0.955778249072921,0.957240543466252,0.95723123737071,0.954062125585531,0.953574243087855,0.950897036986663,0.955492149790677,0.956278696211984,0.943110649794439,0.9490126329862,0.95520269420257,0.96081775457473,0.958696092202237,1,0.965600969014307,0.965671353294598
"XT0123_CD8_HC",0.940366163006903,0.94487992187718,0.936322441600658,0.945433978389422,0.93723257759878,0.94559325216637,0.948671157297937,0.945372219096872,0.947105779886271,0.937425820837792,0.953849726421717,0.958842639039132,0.958965700280799,0.9453361738488,0.958644732264217,0.965012266640575,0.959607687087863,0.931010039793594,0.962244057837022,0.960430680033455,0.962679530845785,0.957198916300551,0.957258726587432,0.952250164560792,0.960406109993481,0.965495292998489,0.96400130824693,0.956899194508132,0.962946570635747,0.9605300864661,0.95727233706836,0.957648059241097,0.953316538288386,0.956271103603631,0.957774476204591,0.962303040930594,0.956959788382817,0.965600969014307,1,0.967278368373425
"XT0134_CD8_LTBI",0.94633473369524,0.951696407984971,0.939509401245818,0.945798992789142,0.937592560500837,0.947644234466665,0.946662296835789,0.944550936409628,0.948946188487655,0.938298335524092,0.955997158443318,0.960272233728745,0.962277823748145,0.943283045682782,0.955315371787779,0.9653454169953,0.963393731846665,0.927290588242017,0.961792081082482,0.963383646193235,0.960981584810508,0.953622409186418,0.953800688596062,0.953601437682203,0.960801006631887,0.963548011166287,0.961131491910554,0.954809953730902,0.96144705314307,0.960494212325533,0.961544598594125,0.959866848863963,0.952984121704992,0.956794287590791,0.961438701742191,0.965284587841671,0.957872142856603,0.965671353294598,0.967278368373425,1
